Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",22y 244d,20 (9-0-11 45.00%),4 (0.20),←,
51,"Bone, Randall",18y 143d,1 (1-0-0 100.00%),3 (3.00),←,
21,"Brown, David",22y 188d,9 (6-0-3 66.67%),7 (0.78),←,
34,"Hart, Ben",17y 270d,2 (1-0-1 50.00%),,←,
3,"Hart, Darel",28y 92d,20 (10-0-10 50.00%),15 (0.75),←,
17,"Hodges, Scott",23y 344d,15 (7-0-8 46.67%),33 (2.20),←,
29,"Ingerson, Anthony",22y 174d,2 (1-0-1 50.00%),,←,
35,"Jameson, Rod",21y 279d,21 (10-0-11 47.62%),56 (2.67),←,
13,"Lee, Scott",28y 304d,24 (11-0-13 45.83%),5 (0.21),←,
9,"Lindner, Bruce",30y 289d,78 (39-1-38 50.64%),154 (1.97),12 (9-0-3 75.00%),15 (1.25)
27,"Liptak, Matthew",21y 340d,14 (8-0-6 57.14%),21 (1.50),←,
16,"Marshall, David",31y 279d,17 (8-0-9 47.06%),10 (0.59),←,
18,"Maynard, Rodney",25y 196d,24 (11-0-13 45.83%),7 (0.29),←,
10,"McDermott, Chris",28y 152d,23 (11-0-12 47.83%),9 (0.39),←,
11,"McGuinness, Tony",27y 334d,132 (60-2-70 46.21%),129 (0.98),23 (10-0-13 43.48%),21 (0.91)
46,"Patterson, Paul",26y 189d,3 (2-0-1 66.67%),,←,
52,"Rehn, Shaun",20y 231d,7 (3-0-4 42.86%),3 (0.43),←,
4,"Tasker, Sean",23y 291d,11 (4-0-7 36.36%),1 (0.09),←,
12,"Tregenza, Simon",21y 26d,19 (9-0-10 47.37%),3 (0.16),←,
33,"Weidemann, Wayne",25y 166d,7 (2-0-5 28.57%),1 (0.14),←,
Totals,Totals,24y 190d,449 (213-3-233 47.44%),461 (1.03),,
C,"Cornes, Graham",44y 4d,24 (11-0-13 45.83%),,←,
