Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Aish, James",15,5,4,19,,,,4.0,4.0,2.0,,3.0,1.0,,,4.0,14.0,,,2.0,,,83.0
11,"Beams, Dayne",14,4,9,23,1,,,3.0,1.0,5.0,5.0,4.0,,,,10.0,13.0,1.0,,1.0,,1.0,79.0
17,"Brown, Callum",4,1,5,9,1,,,3.0,,,,1.0,,1.0,,5.0,4.0,,,,,,64.0
46,"Cox, Mason",8,3,3,11,1,1.0,7.0,1.0,2.0,,1.0,4.0,4.0,2.0,,5.0,6.0,1.0,,1.0,,,85.0
25,"Crisp, Jack",14,3,12,26,,,,1.0,4.0,3.0,1.0,5.0,2.0,1.0,,9.0,17.0,,,2.0,1.0,,85.0
2,"de Goey, Jordan",7,3,3,10,2,2.0,,1.0,,1.0,2.0,1.0,,,,3.0,8.0,,2.0,1.0,,,79.0
5,"Elliott, Jamie",7,6,1,8,3,,,5.0,,2.0,1.0,1.0,,,,2.0,6.0,1.0,1.0,1.0,,1.0,74.0
4,"Grundy, Brodie",10,2,8,18,,2.0,34.0,2.0,2.0,1.0,7.0,6.0,3.0,5.0,,14.0,3.0,,,1.0,,,86.0
38,"Howe, Jeremy",13,5,2,15,,,,3.0,8.0,1.0,,2.0,2.0,,,5.0,5.0,,,5.0,,,84.0
8,"Langdon, Tom",8,5,6,14,,,,3.0,1.0,2.0,,1.0,2.0,,,6.0,7.0,1.0,,6.0,,,77.0
37,"Maynard, Brayden",8,3,8,16,,,,,4.0,1.0,,2.0,,2.0,,5.0,11.0,,,1.0,1.0,,87.0
16,"Mayne, Chris",14,6,8,22,,,,2.0,1.0,4.0,2.0,2.0,2.0,,,6.0,15.0,,,1.0,1.0,,90.0
41,"Mihocek, Brody",9,5,5,14,,,,,,3.0,,4.0,1.0,1.0,,5.0,8.0,1.0,,2.0,,1.0,84.0
30,"Moore, Darcy",13,4,3,16,,,,,7.0,2.0,,5.0,1.0,2.0,,4.0,5.0,2.0,,12.0,,,92.0
10,"Pendlebury, Scott",11,7,13,24,,1.0,,2.0,2.0,4.0,6.0,,1.0,,,9.0,17.0,,1.0,4.0,,,82.0
21,"Phillips, Tom",16,7,8,24,,1.0,,1.0,4.0,2.0,,3.0,1.0,1.0,,7.0,20.0,,1.0,1.0,,,90.0
23,"Roughead, Jordan",6,5,4,10,,,,3.0,2.0,,1.0,2.0,,1.0,,5.0,6.0,,,9.0,,,92.0
22,"Sidebottom, Steele",12,6,14,26,,,,2.0,2.0,3.0,3.0,5.0,,2.0,,9.0,17.0,,,,,,85.0
1,"Stephenson, Jaidyn",12,7,4,16,,1.0,,2.0,3.0,1.0,1.0,5.0,,1.0,,6.0,9.0,,1.0,,,,82.0
24,"Thomas, Josh",6,2,10,16,,,,1.0,,3.0,1.0,2.0,,1.0,,4.0,12.0,,,,,1.0,74.0
7,"Treloar, Adam",14,5,20,34,1,,,6.0,1.0,6.0,4.0,10.0,1.0,1.0,1.0,12.0,21.0,,,,2.0,,77.0
18,"Varcoe, Travis",2,4,7,9,,,,4.0,,2.0,,4.0,,3.0,,2.0,7.0,,1.0,1.0,,1.0,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,98,157,380,9,11.0,41.0,49.0,48.0,48.0,35.0,72.0,21.0,24.0,1.0,137.0,231.0,7.0,7.0,51.0,5.0,5.0,
Opposition,Opposition,218,91,156,374,10,12.0,27.0,63.0,37.0,57.0,40.0,69.0,24.0,21.0,5.0,145.0,223.0,9.0,14.0,61.0,2.0,7.0,
