Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",9.0,4.0,5.0,14.0,,,,2.0,1.0,,1.0,2.0,,,,3.0,12.0,,,,,,80.0
17,"Callaghan, Finn",12.0,7.0,3.0,15.0,,,,2.0,3.0,5.0,,6.0,,1.0,,,14.0,,,1.0,,,74.0
3,"Coniglio, Stephen",8.0,3.0,8.0,16.0,,,,5.0,,2.0,1.0,3.0,2.0,2.0,,6.0,11.0,,,1.0,,,85.0
13,"Cumming, Isaac",25.0,6.0,4.0,29.0,,1.0,,2.0,12.0,1.0,,3.0,1.0,1.0,,5.0,17.0,1.0,,1.0,2.0,,77.0
24,"de Boer, Matt",,,,,,,,,,,,,,,,,,,,,,,
30,"Flynn, Matt",1.0,1.0,4.0,5.0,,,18.0,,1.0,,2.0,2.0,,,,2.0,3.0,,1.0,1.0,,,70.0
4,"Greene, Toby",8.0,5.0,2.0,10.0,2.0,2.0,,1.0,,4.0,2.0,2.0,1.0,,,4.0,6.0,1.0,1.0,1.0,,1.0,90.0
12,"Green, Tom",9.0,2.0,17.0,26.0,,1.0,,9.0,2.0,2.0,8.0,10.0,,2.0,,16.0,12.0,,,2.0,1.0,,84.0
43,"Hamilton, Cooper",7.0,2.0,3.0,10.0,,,,3.0,3.0,,,1.0,2.0,1.0,,3.0,7.0,,,2.0,,,90.0
19,"Haynes, Nick",6.0,4.0,3.0,9.0,,,,1.0,3.0,,,,,,,3.0,6.0,,,7.0,,,83.0
37,"Hill, Bobby",5.0,1.0,6.0,11.0,,1.0,,2.0,,2.0,,1.0,1.0,1.0,,6.0,5.0,,,,,,70.0
27,"Himmelberg, Harry",7.0,3.0,4.0,11.0,1.0,,,2.0,,1.0,,3.0,1.0,,,4.0,6.0,,1.0,1.0,,,90.0
23,"Hogan, Jesse",9.0,8.0,3.0,12.0,1.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,,5.0,7.0,3.0,3.0,1.0,,,81.0
39,"Idun, Connor",6.0,4.0,8.0,14.0,,,,2.0,3.0,1.0,,2.0,,1.0,,1.0,11.0,,,,,,81.0
25,"Keeffe, Lachlan",4.0,1.0,4.0,8.0,,,,2.0,3.0,,,,,,,3.0,5.0,,,1.0,,,89.0
22,"Kelly, Josh",12.0,2.0,15.0,27.0,,1.0,,4.0,3.0,2.0,3.0,4.0,,,,9.0,17.0,,,1.0,1.0,,81.0
40,"Kennedy, Adam",9.0,4.0,1.0,10.0,,,,2.0,3.0,1.0,1.0,1.0,,,,1.0,8.0,,,3.0,1.0,,81.0
36,"Perryman, Harry",11.0,4.0,14.0,25.0,,,,3.0,2.0,3.0,,3.0,,,,7.0,18.0,,,1.0,,,83.0
11,"Preuss, Braydon",9.0,4.0,8.0,17.0,,,31.0,1.0,,6.0,3.0,3.0,4.0,1.0,,10.0,7.0,2.0,,2.0,,2.0,78.0
14,"Taranto, Tim",13.0,4.0,11.0,24.0,,,,4.0,,3.0,3.0,3.0,3.0,1.0,,9.0,15.0,,,1.0,,,86.0
15,"Taylor, Sam",8.0,5.0,7.0,15.0,,,,,3.0,,1.0,2.0,3.0,1.0,,12.0,4.0,3.0,,5.0,,,100.0
8,"Ward, Callan",10.0,1.0,13.0,23.0,,1.0,,1.0,2.0,6.0,7.0,5.0,2.0,2.0,,11.0,13.0,,,1.0,,,64.0
6,"Whitfield, Lachie",17.0,9.0,9.0,26.0,,1.0,,1.0,4.0,3.0,2.0,4.0,1.0,3.0,,7.0,18.0,,1.0,,,1.0,82.0
Totals,Totals,205.0,84.0,152.0,357.0,4.0,11.0,49.0,50.0,48.0,43.0,34.0,61.0,22.0,18.0,,127.0,222.0,10.0,7.0,33.0,5.0,4.0,
Opposition,Opposition,255.0,141.0,180.0,435.0,12.0,16.0,25.0,53.0,39.0,60.0,33.0,65.0,18.0,22.0,6.0,125.0,298.0,10.0,15.0,35.0,3.0,9.0,
