Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",25y 194d,55 (36-1-18 66.36%),76 (1.38),←,
26,"Bice, Riley",24y 170d,1 (0-0-1 0.00%),,←,
22,"Blakey, Nick",25y 16d,130 (72-1-57 55.77%),40 (0.31),←,
16,"Campbell, Braeden",23y 39d,73 (44-1-28 60.96%),18 (0.25),←,
13,"Florent, Oliver",26y 236d,170 (95-1-74 56.18%),49 (0.29),←,
4,"Grundy, Brodie",30y 334d,222 (118-2-102 53.60%),72 (0.32),28 (19-0-9 67.86%),2 (0.07)
29,"Hamling, Joel",31y 340d,92 (42-0-50 45.65%),,1 (0-0-1 0.00%),
40,"Hanily, Tom",19y 288d,2 (0-0-2 0.00%),1 (0.50),←,
9,"Hayward, Will",26y 140d,165 (93-1-71 56.67%),202 (1.22),←,
5,"Heeney, Isaac",28y 314d,203 (128-1-74 63.30%),263 (1.30),←,
17,"Jordon, James",24y 85d,93 (67-1-25 72.58%),26 (0.28),28 (19-0-9 67.86%),9 (0.32)
44,"Lloyd, Jake",31y 176d,251 (154-1-96 61.55%),43 (0.17),←,
30,"McCartin, Tom",25y 75d,134 (77-0-57 57.46%),30 (0.22),←,
27,"McInerney, Justin",24y 209d,94 (57-1-36 61.17%),37 (0.39),←,
43,"Melican, Lewis",28y 131d,86 (48-1-37 56.40%),2 (0.02),←,
11,"Papley, Tom",28y 245d,187 (111-1-75 59.63%),295 (1.58),←,
25,"Paton, Ben",26y 147d,73 (34-0-39 46.58%),4 (0.05),2 (0-0-2 0.00%),
24,"Rampe, Dane",34y 286d,253 (162-2-89 64.43%),9 (0.04),←,
34,"Roberts, Matt",21y 227d,32 (22-0-10 68.75%),3 (0.09),←,
8,"Rowbottom, James",24y 177d,119 (68-1-50 57.56%),36 (0.30),←,
1,"Warner, Chad",23y 300d,87 (54-0-33 62.07%),82 (0.94),←,
37,"Warner, Corey",21y 159d,11 (5-0-6 45.45%),4 (0.36),←,
15,"Wicks, Sam",25y 182d,68 (43-0-25 63.24%),44 (0.65),←,
Totals,Totals,26y 83d,2601 (1530-16-1055 58.82%),1336 (0.51),,
C,"Cox, Dean",43y 226d,2 (0-0-2 0.00%),,←,
