Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",20y 283d,13 (7-0-6 53.85%),9 (0.69),←,
1,"Boak, Travis",27y 301d,187 (86-1-100 46.26%),113 (0.60),←,
33,"Byrne-Jones, Darcy",20y 251d,8 (4-0-4 50.00%),3 (0.38),←,
22,"Dixon, Charlie",25y 248d,75 (24-1-50 32.67%),120 (1.60),10 (5-0-5 50.00%),26 (2.60)
7,"Ebert, Brad",26y 56d,179 (79-1-99 44.41%),94 (0.53),103 (51-1-51 50.00%),61 (0.59)
9,"Gray, Robbie",28y 59d,143 (65-0-78 45.45%),194 (1.36),←,
46,"Gray, Sam",24y 117d,24 (16-0-8 66.67%),10 (0.42),←,
8,"Hartlett, Hamish",25y 288d,120 (54-1-65 45.42%),68 (0.57),←,
36,"Hombsch, Jack",23y 82d,71 (35-0-36 49.30%),,62 (35-0-27 56.45%),
32,"Howard, Dougal",20y 64d,3 (2-0-1 66.67%),2 (0.67),←,
24,"Impey, Jarman",20y 324d,43 (24-0-19 55.81%),10 (0.23),←,
48,"Krakouer, Nathan",28y 23d,72 (33-0-39 45.83%),22 (0.31),59 (32-0-27 54.24%),14 (0.24)
3,"Neade, Jake",21y 365d,44 (25-0-19 56.82%),36 (0.82),←,
13,"OShea, Cameron",24y 76d,74 (34-0-40 45.95%),7 (0.09),←,
29,"Pittard, Jasper",25y 57d,86 (46-0-40 53.49%),11 (0.13),←,
21,"Polec, Jared",23y 229d,54 (31-0-23 57.41%),31 (0.57),38 (24-0-14 63.16%),22 (0.58)
14,"Stewart, Paul",28y 323d,94 (39-0-55 41.49%),33 (0.35),←,
12,"Trengove, Jackson",25y 208d,122 (50-1-71 41.39%),9 (0.07),←,
39,"Westhoff, Justin",29y 240d,191 (87-1-103 45.81%),241 (1.26),←,
16,"Wines, Ollie",21y 234d,72 (40-0-32 55.56%),33 (0.46),←,
20,"Wingard, Chad",22y 304d,97 (48-1-48 50.00%),164 (1.69),←,
40,"Young, Aaron",23y 174d,51 (25-1-25 50.00%),35 (0.69),←,
Totals,Totals,24y 179d,1823 (854-8-961 46.85%),1245 (0.68),,
C,"Hinkley, Ken",49y 241d,80 (46-0-34 57.50%),,←,
