Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",16,8,9,25,,,,1.0,4.0,3.0,,2.0,2.0,,,6.0,18.0,,,,,,100.0
46,"Begley, Colm",8,3,6,14,,,,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,11.0,,,3.0,,,100.0
20,"Black, Simon",21,7,18,39,,1.0,,2.0,2.0,6.0,6.0,6.0,2.0,4.0,3.0,15.0,23.0,,1.0,1.0,,1.0,90.0
17,"Brennan, Jared",21,14,6,27,,,,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,19.0,,,8.0,2.0,,100.0
16,"Brown, Jonathan",4,2,4,8,1,,,,,,,6.0,3.0,3.0,,7.0,2.0,1.0,1.0,1.0,,1.0,100.0
30,"Copeland, Robert",9,6,8,17,,,,1.0,2.0,2.0,,3.0,1.0,1.0,,5.0,13.0,,,4.0,,,77.0
4,"Fixter, Ben",11,6,9,20,,1.0,,2.0,,4.0,3.0,3.0,1.0,2.0,,7.0,12.0,1.0,,1.0,,1.0,77.0
5,"Harding, Scott",7,2,7,14,,,,1.0,3.0,2.0,3.0,1.0,1.0,,,5.0,9.0,,,1.0,1.0,,66.0
2,"Johnson, Chris",9,8,5,14,,,,,,5.0,,6.0,,1.0,,1.0,13.0,,2.0,1.0,,1.0,84.0
44,"Lappin, Nigel",13,6,8,21,1,,,1.0,4.0,2.0,1.0,2.0,2.0,1.0,,3.0,19.0,,,,1.0,1.0,46.0
43,"McDonald, Beau",1,,3,4,,,9.0,2.0,,,1.0,2.0,,1.0,,1.0,3.0,,,,,,44.0
9,"McGrath, Ashley",6,4,1,7,3,1.0,,2.0,,1.0,1.0,4.0,,1.0,,2.0,5.0,1.0,4.0,,,,76.0
21,"Merrett, Daniel",3,3,5,8,,,,,1.0,,,3.0,,1.0,,2.0,7.0,,,9.0,,,100.0
10,"Moody, Matthew",9,7,6,15,,4.0,,1.0,1.0,3.0,,3.0,,1.0,,4.0,11.0,,3.0,1.0,,,58.0
8,"Notting, Tim",13,6,7,20,1,1.0,,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,3.0,17.0,,,1.0,,1.0,83.0
24,"Patfull, Joel",6,2,6,12,,1.0,,4.0,,4.0,,3.0,1.0,2.0,,7.0,5.0,1.0,1.0,1.0,,,88.0
6,"Power, Luke",10,6,21,31,,1.0,,,5.0,4.0,1.0,3.0,1.0,2.0,1.0,6.0,24.0,,,2.0,2.0,1.0,88.0
35,"Rischitelli, Michael",9,7,11,20,1,,,1.0,,1.0,3.0,2.0,,1.0,,4.0,16.0,1.0,,6.0,,,88.0
29,"Roe, Jason",12,6,5,17,,,,,3.0,,,1.0,4.0,1.0,,7.0,13.0,,,10.0,1.0,,100.0
11,"Sherman, Justin",4,1,12,16,1,,,2.0,,2.0,2.0,,,,,4.0,11.0,,,,,,88.0
32,"Stiller, Cheynee",9,6,16,25,1,,,3.0,1.0,5.0,,5.0,2.0,2.0,,6.0,20.0,,,4.0,,,90.0
31,"Wood, Cameron",3,4,3,6,,,15.0,3.0,,1.0,1.0,,1.0,,,1.0,5.0,,,1.0,,,56.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,114,176,380,9,15.0,24.0,35.0,33.0,53.0,26.0,61.0,25.0,27.0,6.0,106.0,276.0,5.0,12.0,55.0,7.0,7.0,
Opposition,Opposition,219,134,144,363,6,8.0,19.0,42.0,41.0,42.0,19.0,58.0,27.0,25.0,,99.0,267.0,4.0,6.0,27.0,6.0,5.0,
