Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 181d,100 (30-1-69 30.50%),50 (0.50),45 (23-0-22 51.11%),37 (0.82)
22,"Bowyer, Glen",20y 234d,20 (12-0-8 60.00%),10 (0.50),←,
17,"Chick, Daniel",24y 190d,107 (49-2-56 46.73%),104 (0.97),←,
9,"Crawford, Shane",25y 344d,157 (75-2-80 48.41%),125 (0.80),←,
24,"Croad, Trent",20y 162d,60 (29-1-30 49.17%),53 (0.88),←,
19,"Dixon, Ben",23y 65d,71 (37-1-33 52.82%),104 (1.46),←,
34,"Graham, Mark",27y 158d,139 (61-2-76 44.60%),46 (0.33),←,
5,"Harford, Daniel",23y 152d,117 (52-1-64 44.87%),53 (0.45),←,
3,"Hay, Jonathan",21y 5d,61 (26-1-34 43.44%),4 (0.07),←,
2,"Holland, Nick",26y 20d,120 (53-2-65 45.00%),186 (1.55),←,
28,"Johnson, Brett",18y 295d,6 (4-0-2 66.67%),,←,
37,"Lekkas, Angelo",24y 50d,87 (36-1-50 41.95%),24 (0.28),←,
7,"McCabe, Luke",24y 8d,94 (43-1-50 46.28%),8 (0.09),←,
13,"Picioane, Lance",20y 72d,16 (8-0-8 50.00%),5 (0.31),12 (7-0-5 58.33%),3 (0.25)
20,"Rawlings, Jade",22y 314d,49 (22-0-27 44.90%),16 (0.33),←,
32,"Rock, Anthony",29y 324d,217 (129-1-87 59.68%),155 (0.71),39 (21-1-17 55.13%),17 (0.44)
4,"Salmon, Paul",35y 211d,309 (165-4-140 54.05%),550 (1.78),100 (42-2-56 43.00%),41 (0.41)
11,"Smith, Joel",23y 107d,92 (46-1-45 50.54%),69 (0.75),34 (17-1-16 51.47%),18 (0.53)
29,"Tallis, Rayden",25y 70d,93 (41-0-52 44.09%),13 (0.14),←,
16,"Thompson, Nathan",22y 186d,42 (22-1-19 53.57%),62 (1.48),←,
30,"Woods, Tony",31y 47d,157 (69-2-86 44.59%),35 (0.22),126 (53-2-71 42.86%),25 (0.20)
36,"Young, Barry",30y 53d,142 (72-2-68 51.41%),68 (0.48),13 (7-0-6 53.85%),
Totals,Totals,24y 297d,2256 (1081-26-1149 47.92%),1740 (0.77),,
C,"Schwab, Peter",39y 331d,24 (13-0-11 54.17%),,←,
