Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",26y 178d,119 (66-0-53 55.46%),73 (0.61),←,
21,"Bradley, Craig",38y 229d,367 (219-2-146 59.95%),243 (0.66),←,
35,"Campbell, Blake",19y 306d,2 (0-0-2 0.00%),1 (0.50),←,
16,"Camporeale, Scott",26y 302d,159 (95-0-64 59.75%),149 (0.94),←,
48,"Doering, Jordan",22y 268d,8 (4-0-4 50.00%),4 (0.50),←,
25,"Fevola, Brendan",21y 140d,36 (21-0-15 58.33%),60 (1.67),←,
31,"Fletcher, Simon",23y 296d,62 (35-0-27 56.45%),27 (0.44),←,
45,"Franchina, Anthony",24y 241d,81 (44-0-37 54.32%),23 (0.28),←,
9,"Hickmott, Adrian",30y 71d,158 (99-0-59 62.66%),101 (0.64),108 (67-0-41 62.04%),77 (0.71)
37,"Hotton, Trent",28y 190d,71 (35-0-36 49.30%),46 (0.65),54 (31-0-23 57.41%),32 (0.59)
12,"Lappin, Matthew",26y 112d,138 (72-1-65 52.54%),159 (1.15),83 (44-0-39 53.01%),133 (1.60)
4,"Livingston, Luke",19y 217d,6 (0-0-6 0.00%),,←,
10,"Mansfield, Michael",30y 305d,230 (130-1-99 56.74%),113 (0.49),49 (27-0-22 55.10%),13 (0.27)
5,"McKay, Andrew",31y 330d,214 (126-1-87 59.11%),28 (0.13),←,
2,"McKernan, Corey",28y 172d,193 (120-0-73 62.18%),245 (1.27),11 (1-0-10 9.09%),12 (1.09)
19,"Merrington, Andrew",23y 194d,11 (3-0-8 27.27%),7 (0.64),←,
18,"Murphy, Justin",26y 46d,120 (57-0-63 47.50%),101 (0.84),90 (42-0-48 46.67%),83 (0.92)
40,"Plunkett, Jim",23y 318d,35 (15-0-20 42.86%),12 (0.34),25 (10-0-15 40.00%),11 (0.44)
7,"Ratten, Brett",30y 333d,244 (141-0-103 57.79%),112 (0.46),←,
32,"Thornton, Bret",18y 206d,2 (0-0-2 0.00%),,←,
8,"Whitnall, Lance",22y 290d,122 (64-0-58 52.46%),249 (2.04),←,
34,"Wiggins, Simon",19y 271d,13 (5-0-8 38.46%),6 (0.46),←,
Totals,Totals,25y 261d,2391 (1351-5-1035 56.50%),1759 (0.74),,
C,"Brittain, Wayne",43y 361d,35 (16-0-19 45.71%),,←,
