Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Blakey, John",12,4,3,15,,,,,9.0,1.0,1.0,1.0,3.0,,,1.0,11.0,1.0,,,,,
22,"Burton, Matthew",3,2,,3,,,9.0,1.0,,,,1.0,,,,2.0,,2.0,1.0,1.0,,,
18,"Carey, Wayne",14,5,3,17,6,1.0,1.0,1.0,,3.0,3.0,2.0,,1.0,,10.0,5.0,2.0,3.0,2.0,2.0,,
23,"Clayton, Shane",4,1,3,7,,,,,,1.0,,2.0,,,,4.0,5.0,,,1.0,,,
45,"Cochrane, Stuart",7,,6,13,1,,1.0,2.0,,3.0,,2.0,1.0,,,7.0,5.0,,,1.0,,,
2,"Colbert, Leigh",4,3,10,14,,,,,1.0,2.0,4.0,1.0,1.0,1.0,,7.0,6.0,,,1.0,1.0,,
6,"Grant, Shannon",15,4,11,26,1,,,2.0,4.0,5.0,6.0,1.0,2.0,,,9.0,18.0,,,2.0,,,
29,"Harvey, Brent",17,4,15,32,1,,,2.0,4.0,2.0,5.0,3.0,4.0,2.0,2.0,15.0,18.0,,,2.0,7.0,,
34,"King, David",17,4,5,22,1,1.0,,2.0,6.0,5.0,2.0,3.0,,1.0,3.0,8.0,13.0,3.0,,1.0,9.0,,
35,"Makepeace, Troy",10,3,5,15,1,2.0,,3.0,1.0,6.0,1.0,,1.0,,,7.0,8.0,1.0,1.0,3.0,,,
5,"McCartney, Jason",6,4,4,10,,,2.0,1.0,,1.0,3.0,,1.0,,,5.0,8.0,,,2.0,,,
31,"McKernan, Corey",14,9,2,16,1,1.0,4.0,,1.0,7.0,1.0,1.0,,,,9.0,5.0,6.0,,1.0,2.0,,
32,"Morrell, Digby",3,,,3,1,,,,,2.0,,,,,,1.0,2.0,,,1.0,,,
44,"Motlop, Shannon",4,1,,4,,1.0,,1.0,,2.0,,,1.0,,,2.0,3.0,,,,1.0,,
28,"Pickett, Byron",11,4,,11,3,1.0,,7.0,,2.0,1.0,1.0,,2.0,,5.0,6.0,1.0,1.0,3.0,3.0,,
3,"Rawlings, Brady",5,1,5,10,,,,3.0,,4.0,3.0,,,1.0,,6.0,4.0,,,,5.0,,
26,"Rocca, Saverio",11,8,3,14,2,2.0,7.0,4.0,,3.0,,3.0,,2.0,,5.0,7.0,3.0,4.0,5.0,,,
7,"Simpson, Adam",14,5,11,25,,,2.0,5.0,2.0,3.0,2.0,3.0,4.0,,,14.0,13.0,,,3.0,,,
9,"Sinclair, Jess",7,3,3,10,,,1.0,2.0,,3.0,,1.0,1.0,2.0,,3.0,8.0,,,1.0,,,
10,"Stevens, Anthony",13,2,12,25,,,,2.0,1.0,8.0,6.0,,3.0,1.0,1.0,18.0,11.0,,,3.0,1.0,,
40,"Teague, David",3,1,3,6,,,,2.0,2.0,,,2.0,,,,5.0,1.0,1.0,,3.0,,,
36,"Watt, Shannon",5,4,5,10,,,,1.0,,1.0,1.0,,1.0,,,4.0,4.0,2.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,72,109,308,18,13.0,27.0,41.0,31.0,64.0,39.0,27.0,23.0,13.0,6.0,147.0,161.0,22.0,10.0,36.0,31.0,,
Opposition,Opposition,203,95,116,319,13,15.0,34.0,27.0,42.0,48.0,31.0,37.0,13.0,23.0,,124.0,189.0,19.0,12.0,32.0,7.0,,
