Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",27y 18d,185 (83-0-102 44.86%),145 (0.78),←,
9,"Campbell, Wayne",32y 289d,290 (130-1-159 45.00%),169 (0.58),←,
6,"Chaffey, Mark",28y 64d,158 (67-0-91 42.41%),34 (0.22),←,
24,"Coughlan, Mark",23y 80d,64 (24-0-40 37.50%),32 (0.50),←,
3,"Deledio, Brett",18y 82d,15 (9-0-6 60.00%),7 (0.47),←,
2,"Gaspar, Darren",29y 50d,210 (94-0-116 44.76%),23 (0.11),189 (87-0-102 46.03%),22 (0.12)
34,"Graham, Mark",32y 118d,238 (112-2-124 47.48%),63 (0.26),15 (9-0-6 60.00%),2 (0.13)
20,"Hall, Ray",24y 255d,79 (32-0-47 40.51%),25 (0.32),←,
1,"Hilton, Rory",26y 85d,84 (39-0-45 46.43%),52 (0.62),75 (36-0-39 48.00%),49 (0.65)
31,"Hyde, Chris",22y 334d,40 (9-0-31 22.50%),6 (0.15),←,
39,"Kellaway, Andrew",29y 228d,156 (70-0-86 44.87%),25 (0.16),←,
13,"Knobel, Trent",25y 47d,68 (38-1-29 56.62%),12 (0.18),14 (8-0-6 57.14%),4 (0.29)
27,"Krakouer, Andrew",22y 155d,71 (23-0-48 32.39%),75 (1.06),←,
35,"Newman, Chris",23y 52d,69 (23-0-46 33.33%),9 (0.13),←,
15,"Pettifer, Kayne",23y 168d,52 (23-0-29 44.23%),44 (0.85),←,
4,"Raines, Andrew",19y 123d,7 (3-0-4 42.86%),,←,
12,"Richardson, Matthew",30y 112d,209 (93-0-116 44.50%),625 (2.99),←,
5,"Simmonds, Troy",26y 361d,119 (61-0-58 51.26%),76 (0.64),15 (9-0-6 60.00%),10 (0.67)
30,"Tambling, Richard",18y 300d,6 (6-0-0 100.00%),4 (0.67),←,
36,"Thursfield, Will",19y 81d,2 (2-0-0 100.00%),,←,
32,"Tivendale, Greg",26y 81d,140 (58-0-82 41.43%),96 (0.69),←,
21,"Tuck, Shane",23y 197d,18 (9-0-9 50.00%),8 (0.44),←,
Totals,Totals,25y 49d,2280 (1008-4-1268 44.21%),1530 (0.67),,
C,"Wallace, Terry",46y 208d,163 (88-2-73 54.60%),,15 (9-0-6 60.00%),
