Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",11,5.0,6,17,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
21,"Christian, Michael",6,5.0,6,12,,,,1.0,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",9,5.0,7,16,,,,3.0,,,,,2.0,1.0,,,,,,,,,
35,"Daicos, Peter",13,2.0,2,15,5.0,2.0,,2.0,,,,,,1.0,,,,,,,,,
2,"Francis, Tony",11,1.0,5,16,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,
3,"Gayfer, Michael",8,4.0,8,16,,,,1.0,,,,,,2.0,,,,,,,,,
25,"Hecker, Terry",6,4.0,1,7,,,,1.0,,,,,2.0,,,,,,,,,,
15,"Lehmann, Troy",14,3.0,4,18,,1.0,,,,,,,,1.0,,,,,,,,,
30,"Manson, James",6,7.0,7,13,3.0,,10.0,,,,,,1.0,2.0,,,,,,,,,
34,"McGuane, Mick",24,8.0,5,29,1.0,2.0,,3.0,,,,,2.0,4.0,,,,,,,,,
5,"McKeown, Ron",6,3.0,3,9,1.0,,,2.0,,,,,,2.0,,,,,,,,,
4,"Pert, Gary",15,4.0,3,18,,,,,,,,,3.0,2.0,,,,,,,,,
13,"Richardson, Alan",6,4.0,3,9,,,,2.0,,,,,,,,,,,,,,,
29,"Russell, Scott",17,4.0,7,24,,1.0,,3.0,,,,,,,,,,,,,,,
22,"Shaw, Tony",6,4.0,10,16,,,,2.0,,,,,,2.0,,,,,,,,,
27,"Starcevich, Craig",10,6.0,7,17,,,10.0,,,,,,3.0,4.0,,,,,,,,,
43,"Tranter, Brendan",2,,3,5,,,,1.0,,,,,,2.0,,,,,,,,,
14,"Watson, Shane",9,5.0,2,11,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
10,"Williams, Paul",13,6.0,7,20,2.0,,,,,,,,1.0,1.0,,,,,,,,,
19,"Wright, Graham",8,2.0,8,16,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,200,82.0,104,304,17.0,9.0,20.0,26.0,,,,,20.0,30.0,,,,,,,,,
Opposition,Opposition,235,95.0,92,327,20.0,15.0,33.0,32.0,,,,,30.0,20.0,6.0,,,,,,,,
