Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",10,9,3,13,3,2.0,,,,,,,1.0,,,,,,,,,,
21,"Christian, Michael",1,1,1,2,,,,,,,,,,1.0,,,,,,,,,
28,"Crosisca, Gavin",14,3,7,21,1,3.0,,,,,,,,1.0,,,,,,,,,
35,"Daicos, Peter",17,5,6,23,6,3.0,1.0,,,,,,3.0,,,,,,,,,,
3,"Gayfer, Michael",6,4,8,14,,,,,,,,,2.0,1.0,,,,,,,,,
44,"Kerrison, Shane",2,1,3,5,,,,2.0,,,,,1.0,2.0,,,,,,,,,
30,"Manson, James",6,3,3,9,3,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,
34,"McGuane, Mick",17,5,7,24,1,2.0,,,,,,,2.0,1.0,,,,,,,,,
5,"McKeown, Ron",8,6,8,16,1,,1.0,1.0,,,,,,1.0,,,,,,,,,
42,"Millane, Darren",17,2,9,26,,,,,,,,,1.0,2.0,,,,,,,,,
1,"Monkhorst, Damian",8,6,9,17,,1.0,18.0,,,,,,3.0,2.0,,,,,,,,,
7,"Morwood, Shane",11,7,8,19,,,1.0,1.0,,,,,,,1.0,,,,,,,,
13,"Richardson, Alan",4,2,6,10,,,,,,,,,,1.0,,,,,,,,,
29,"Russell, Scott",14,1,15,29,,,,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Shaw, Tony",18,3,13,31,,,,5.0,,,,,3.0,2.0,3.0,,,,,,,,
27,"Starcevich, Craig",8,4,4,12,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,
43,"Tranter, Brendan",6,1,7,13,,,,3.0,,,,,,1.0,,,,,,,,,
6,"Tuddenham, Paul",13,5,2,15,2,1.0,,,,,,,1.0,,,,,,,,,,
24,"Turner, Jamie",12,5,7,19,,,,,,,,,3.0,,,,,,,,,,
19,"Wright, Graham",15,4,2,17,,2.0,,3.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,77,128,335,17,18.0,24.0,16.0,,,,,25.0,20.0,4.0,,,,,,,,
Opposition,Opposition,190,44,78,268,9,21.0,19.0,16.0,,,,,20.0,25.0,2.0,,,,,,,,
