Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 203d,116 (60-0-56 51.72%),110 (0.95),←,
12,"Cordy, Zaine",22y 231d,60 (30-0-30 50.00%),10 (0.17),←,
9,"Crozier, Hayden",25y 173d,97 (43-0-54 44.33%),45 (0.46),28 (12-0-16 42.86%),1 (0.04)
31,"Dale, Bailey",22y 328d,43 (20-0-23 46.51%),33 (0.77),←,
35,"Daniel, Caleb",22y 343d,86 (45-0-41 52.33%),26 (0.30),←,
29,"Dickson, Tory",31y 262d,104 (51-0-53 49.04%),167 (1.61),←,
5,"Dunkley, Josh",22y 157d,55 (29-0-26 52.73%),31 (0.56),←,
44,"English, Tim",21y 309d,19 (8-0-11 42.11%),5 (0.26),←,
43,"Gardner, Ryan",22y 14d,2 (1-0-1 50.00%),2 (1.00),←,
7,"Hunter, Lachie",24y 184d,117 (58-0-59 49.57%),54 (0.46),←,
39,"Johannisen, Jason",26y 219d,115 (53-0-62 46.09%),38 (0.33),←,
21,"Liberatore, Tom",27y 30d,129 (55-0-74 42.64%),45 (0.35),←,
27,"Lipinski, Patrick",20y 333d,21 (8-0-13 38.10%),14 (0.67),←,
22,"Lloyd, Sam",29y 104d,69 (35-0-34 50.72%),89 (1.29),12 (5-0-7 41.67%),20 (1.67)
11,"Macrae, Jack",24y 316d,130 (64-0-66 49.23%),31 (0.24),←,
16,"McLean, Toby",23y 135d,72 (37-0-35 51.39%),48 (0.67),←,
33,"Naughton, Aaron",19y 197d,30 (13-0-17 43.33%),20 (0.67),←,
6,"Smith, Bailey",18y 190d,12 (5-0-7 41.67%),5 (0.42),←,
1,"Suckling, Matt",30y 325d,161 (107-0-54 66.46%),78 (0.48),59 (32-0-27 54.24%),27 (0.46)
8,"Trengove, Jackson",28y 225d,176 (73-1-102 41.76%),35 (0.20),23 (7-0-16 30.43%),5 (0.22)
34,"Williams, Bailey",21y 248d,37 (16-0-21 43.24%),7 (0.19),←,
10,"Wood, Easton",29y 284d,149 (76-0-73 51.01%),18 (0.12),←,
Totals,Totals,24y 219d,1800 (887-1-912 49.28%),911 (0.51),,
C,"Beveridge, Luke",48y 296d,105 (57-0-48 54.29%),,←,
