West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",6,4,1,7,4,,,,,,,,,5.0,,,,,,,,,
6,"Banfield, Drew",4,2,4,8,,1.0,,2.0,,,,,,1.0,,,,,,,,,
20,"Bond, Shane",4,2,5,9,,2.0,,,,,,,1.0,,,,,,,,,,
14,"Brennan, Michael",4,,1,5,1,,,,,,,,,1.0,,,,,,,,,
18,"Evans, Tony",4,2,3,7,,,,1.0,,,,,,1.0,,,,,,,,,
25,"Gehrig, Fraser",7,3,2,9,,,3.0,,,,,,,,,,,,,,,,
1,"Heady, Brett",6,3,3,9,2,1.0,,3.0,,,,,1.0,,,,,,,,,,
27,"Jakovich, Glen",8,2,4,12,,,,2.0,,,,,2.0,2.0,,,,,,,,,
2,"Kemp, Dean",19,1,3,22,1,,,4.0,,,,,1.0,1.0,,,,,,,,,
28,"Lewis, Chris",15,1,5,20,,2.0,,,,,,,1.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",10,2,5,15,,,,,,,,,,4.0,,,,,,,,,
30,"Matera, Peter",19,3,3,22,1,2.0,,,,,,,5.0,2.0,,,,,,,,,
11,"McIntosh, Ashley",2,1,5,7,,,,,,,,,,,,,,,,,,,
17,"McKenna, Guy",10,3,7,17,,,,6.0,,,,,,3.0,,,,,,,,,
10,"Pyke, Don",14,1,4,18,1,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
16,"Symmons, Paul",8,2,2,10,,,,3.0,,,,,,,,,,,,,,,
50,"Turnbull, Ryan",14,3,1,15,,2.0,13.0,,,,,,5.0,,,,,,,,,,
39,"Waterman, Chris",5,1,,5,,,,6.0,,,,,1.0,1.0,,,,,,,,,
12,"White, Mitchell",5,4,5,10,1,,,1.0,,,,,,2.0,,,,,,,,,
9,"Wilson, Peter",10,2,3,13,,,,1.0,,,,,,,,,,,,,,,
24,"Worsfold, John",5,1,7,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,43,73,252,11,14.0,16.0,34.0,,,,,20.0,27.0,,,,,,,,,
Opposition,Opposition,179,38,105,284,11,10.0,20.0,48.0,,,,,27.0,20.0,6.0,,,,,,,,
