Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",23y 31d,70 (40-1-29 57.86%),27 (0.39),36 (16-1-19 45.83%),7 (0.19)
3,"Breuer, Shayne",25y 333d,106 (62-3-41 59.91%),100 (0.94),35 (16-2-17 48.57%),23 (0.66)
7,"Chalmers, Brett",25y 108d,56 (22-1-33 40.18%),11 (0.20),6 (2-0-4 33.33%),3 (0.50)
6,"Cummings, Scott",24y 203d,76 (40-4-32 55.26%),185 (2.43),36 (15-2-19 44.44%),102 (2.83)
37,"Dew, Stuart",18y 356d,13 (4-1-8 34.62%),7 (0.54),←,
19,"Dickie, Donald",26y 93d,38 (16-2-20 44.74%),12 (0.32),←,
11,"Eagleton, Nathan",19y 272d,37 (16-2-19 45.95%),32 (0.86),←,
10,"Francou, Josh",24y 2d,41 (18-2-21 46.34%),27 (0.66),←,
39,"Heuskes, Adam",22y 142d,86 (41-2-43 48.84%),7 (0.08),37 (16-2-19 45.95%),1 (0.03)
38,"James, Roger",22y 292d,20 (9-1-10 47.50%),7 (0.35),←,
29,"Kingsley, Adam",22y 354d,31 (15-1-15 50.00%),11 (0.35),←,
20,"Lade, Brendon",22y 30d,41 (18-2-21 46.34%),32 (0.78),←,
22,"Lockwood, Bowen",20y 39d,27 (12-1-14 46.30%),21 (0.78),←,
9,"Lyle, Brayden",25y 156d,65 (31-2-32 49.23%),10 (0.15),39 (17-2-20 46.15%),5 (0.13)
33,"Mead, Darren",27y 133d,41 (18-2-21 46.34%),2 (0.05),←,
4,"Naish, Chris",26y 316d,159 (66-2-91 42.14%),226 (1.42),16 (7-1-8 46.88%),14 (0.88)
14,"Paxman, Stephen",27y 248d,139 (39-1-99 28.42%),20 (0.14),37 (17-1-19 47.30%),2 (0.05)
2,"Primus, Matthew",23y 209d,57 (18-2-37 33.33%),15 (0.26),37 (17-2-18 48.65%),10 (0.27)
36,"Stevens, Nick",18y 218d,14 (6-1-7 46.43%),11 (0.79),←,
16,"Tredrea, Warren",19y 228d,15 (7-0-8 46.67%),24 (1.60),←,
1,"Wanganeen, Gavin",25y 52d,162 (90-5-67 57.10%),85 (0.52),35 (17-2-16 51.43%),22 (0.63)
15,"Wilson, Michael",21y 261d,40 (18-2-20 47.50%),21 (0.52),←,
Totals,Totals,23y 135d,1334 (606-40-688 45.43%),893 (0.67),,
C,"Cahill, John",58y 104d,88 (45-2-41 52.27%),,41 (18-2-21 46.34%),
