Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",22y 223d,25 (16-1-8 66.00%),15 (0.60),←,
8,"Bewick, Darren",26y 302d,129 (79-1-49 61.63%),204 (1.58),←,
14,"Calthorpe, David",20y 306d,23 (14-0-9 60.87%),19 (0.83),←,
9,"Cockatoo-Collins, Che",19y 106d,12 (6-0-6 50.00%),18 (1.50),←,
6,"Daniher, Anthony",31y 149d,227 (121-1-105 53.52%),79 (0.35),112 (72-1-39 64.73%),17 (0.15)
7,"Daniher, Chris",28y 80d,57 (31-1-25 55.26%),15 (0.26),←,
30,"Delaney, Tony",18y 174d,7 (1-1-5 21.43%),3 (0.43),←,
38,"Denham, Sean",25y 51d,86 (49-1-36 57.56%),38 (0.44),42 (25-1-16 60.71%),17 (0.40)
29,"Grenvold, David",28y 105d,81 (54-1-26 67.28%),14 (0.17),←,
39,"Hardwick, Damien",21y 305d,8 (5-0-3 62.50%),3 (0.38),←,
5,"Hird, James",21y 135d,32 (18-1-13 57.81%),52 (1.63),←,
20,"Kilpatrick, Glenn",21y 294d,21 (11-0-10 52.38%),3 (0.14),←,
25,"Manton, Glenn",21y 18d,14 (8-0-6 57.14%),2 (0.14),←,
24,"Misiti, Joe",19y 222d,33 (20-1-12 62.12%),16 (0.48),←,
10,"ODonnell, Gary",29y 38d,147 (91-1-55 62.24%),50 (0.34),←,
18,"Ridley, Todd",25y 128d,22 (13-0-9 59.09%),19 (0.86),←,
19,"Somerville, Peter",25y 346d,73 (44-0-29 60.27%),61 (0.84),←,
12,"Symons, Michael",22y 276d,32 (22-0-10 68.75%),48 (1.50),←,
4,"Wanganeen, Gavin",21y 1d,73 (41-1-31 56.85%),32 (0.44),←,
32,"Watson, Tim",32y 341d,304 (191-3-110 63.32%),335 (1.10),←,
35,"Young, Barry",23y 358d,60 (23-0-37 38.33%),29 (0.48),7 (4-0-3 57.14%),6 (0.86)
Totals,Totals,24y 67d,1466 (858-14-594 58.53%),1055 (0.72),,
C,"Sheedy, Kevin",46y 177d,319 (207-2-110 65.20%),,←,
