Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",8,1,8,16,2,,,2.0,,4.0,,,,,,7.0,9.0,,,,2.0,1.0,87.0
28,"Bell, Tom",19,6,13,32,,2.0,4.0,3.0,1.0,6.0,3.0,3.0,,1.0,3.0,10.0,23.0,,1.0,,1.0,2.0,87.0
7,"Buckley, Dylan",9,4,5,14,1,,,,3.0,2.0,,,,,,,14.0,,,2.0,1.0,1.0,85.0
44,"Carrazzo, Andrew",10,3,17,27,,,,4.0,,2.0,8.0,1.0,1.0,,,14.0,14.0,,,,1.0,,76.0
41,"Casboult, Levi",8,5,2,10,3,3.0,1.0,,,,,2.0,1.0,1.0,,6.0,4.0,4.0,5.0,3.0,,,90.0
9,"Cripps, Patrick",9,3,11,20,,3.0,1.0,6.0,,,7.0,3.0,4.0,2.0,,10.0,10.0,2.0,1.0,1.0,,,83.0
35,"Curnow, Ed",5,4,13,18,,,,6.0,,2.0,4.0,3.0,,1.0,,7.0,11.0,,,,,1.0,97.0
15,"Docherty, Sam",10,6,13,23,,,,1.0,2.0,,3.0,1.0,1.0,1.0,,12.0,13.0,,,7.0,,,75.0
46,"Ellard, David",12,3,6,18,,2.0,,5.0,1.0,3.0,1.0,1.0,1.0,,,9.0,10.0,,,,,2.0,84.0
33,"Everitt, Andrejs",13,7,1,14,3,3.0,,1.0,,3.0,,2.0,1.0,1.0,,5.0,9.0,,4.0,,,,94.0
32,"Graham, Nick",12,3,12,24,,,,2.0,,7.0,4.0,1.0,2.0,,,9.0,14.0,,,,,,77.0
23,"Henderson, Lachie",10,7,2,12,2,1.0,,2.0,,5.0,,,1.0,,,3.0,9.0,,2.0,,,,93.0
20 ↑,"Holman, Nick",3,2,5,8,,,,3.0,,2.0,,,,,,1.0,8.0,,,,,1.0,23.0
8,"Kreuzer, Matthew",7,8,12,19,,1.0,22.0,4.0,1.0,2.0,2.0,1.0,1.0,,,6.0,12.0,1.0,2.0,2.0,,,79.0
2 ↓,"Menzel, Troy",3,2,1,4,1,,,2.0,,1.0,,,1.0,,,3.0,1.0,2.0,1.0,,,1.0,49.0
3,"Murphy, Marc",19,5,13,32,,1.0,,2.0,6.0,4.0,6.0,3.0,2.0,1.0,2.0,11.0,21.0,,,4.0,,,79.0
17,"Rowe, Sam",7,7,5,12,,,1.0,3.0,1.0,,,4.0,2.0,2.0,,5.0,9.0,,,13.0,,,100.0
6,"Simpson, Kade",14,8,11,25,,,,2.0,9.0,1.0,,3.0,,,,2.0,20.0,,,1.0,3.0,,96.0
42,"Tuohy, Zach",13,7,14,27,1,,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,5.0,21.0,,,1.0,1.0,,91.0
43,"White, Simon",10,6,3,13,,,,1.0,3.0,1.0,,2.0,,1.0,,2.0,11.0,,,6.0,,,94.0
36,"Wood, Cameron",15,6,4,19,,,18.0,5.0,2.0,4.0,4.0,2.0,,,,6.0,12.0,,,2.0,,1.0,74.0
13,"Yarran, Chris",17,9,8,25,1,,,1.0,2.0,2.0,1.0,3.0,,1.0,,3.0,22.0,1.0,,,1.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,112,179,412,14,19.0,47.0,57.0,32.0,52.0,46.0,38.0,19.0,13.0,5.0,136.0,277.0,10.0,16.0,42.0,10.0,10.0,
Opposition,Opposition,184,94,98,282,9,15.0,23.0,49.0,31.0,47.0,24.0,48.0,13.0,19.0,1.0,106.0,164.0,11.0,7.0,39.0,14.0,4.0,
