Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",7,3,10,17,3,1.0,,4.0,1.0,1.0,2.0,,2.0,,,8.0,7.0,,1.0,,,4.0,95.0
16,"Brown, Luke",2,1,2,4,,,,,1.0,,,1.0,,1.0,,,3.0,,,3.0,,,89.0
42,"Cameron, Charlie",6,2,7,13,1,3.0,,2.0,,2.0,,2.0,1.0,1.0,,5.0,8.0,,2.0,1.0,1.0,1.0,82.0
2,"Crouch, Brad",14,3,16,30,,2.0,1.0,8.0,1.0,6.0,5.0,2.0,,,,10.0,20.0,,1.0,2.0,,2.0,87.0
32,"Dangerfield, Patrick",16,5,5,21,1,1.0,,1.0,,6.0,6.0,2.0,1.0,,,11.0,11.0,1.0,1.0,3.0,,1.0,83.0
26,"Douglas, Richard",11,5,7,18,,1.0,,3.0,2.0,5.0,6.0,2.0,,,,9.0,9.0,,,1.0,,,91.0
38 ↑,"Grigg, Mitch",9,4,6,15,1,1.0,,2.0,,3.0,1.0,4.0,2.0,2.0,,7.0,8.0,,1.0,2.0,,,55.0
45,"Henderson, Ricky",9,4,3,12,,,,,4.0,1.0,1.0,2.0,,,,2.0,10.0,,,1.0,2.0,,85.0
24,"Jacobs, Sam",13,6,6,19,2,,39.0,2.0,1.0,3.0,4.0,1.0,1.0,,1.0,7.0,11.0,1.0,2.0,4.0,,2.0,90.0
10,"Jaensch, Matthew",17,5,8,25,1,1.0,,7.0,5.0,4.0,2.0,1.0,1.0,,,7.0,18.0,,,2.0,,,85.0
4,"Jenkins, Josh",13,7,3,16,1,2.0,6.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,8.0,11.0,2.0,2.0,3.0,,2.0,87.0
27 ↓,"Lynch, Tom",7,6,2,9,2,,,2.0,1.0,1.0,,1.0,2.0,1.0,,4.0,6.0,1.0,1.0,,,,33.0
31,"Lyons, Jarryd",14,7,12,26,1,,,3.0,1.0,4.0,6.0,6.0,,2.0,,11.0,15.0,1.0,1.0,1.0,,,90.0
14,"Mackay, David",8,5,13,21,,,,7.0,2.0,1.0,4.0,2.0,2.0,2.0,,10.0,13.0,,,5.0,1.0,,83.0
36,"Martin, Brodie",12,3,8,20,3,1.0,,3.0,2.0,4.0,1.0,,1.0,,,9.0,11.0,1.0,1.0,1.0,,,81.0
22,"Otten, Andy",3,2,2,5,,,,,1.0,1.0,1.0,,,,,2.0,3.0,,,1.0,,,44.0
9,"Sloane, Rory",18,8,10,28,2,,3.0,11.0,2.0,6.0,4.0,1.0,3.0,,3.0,13.0,17.0,1.0,1.0,5.0,,1.0,91.0
33,"Smith, Brodie",12,5,7,19,,,,1.0,8.0,2.0,1.0,2.0,,1.0,,7.0,13.0,,,4.0,1.0,,93.0
12,"Talia, Daniel",2,2,2,4,,,,,1.0,,,,,,,2.0,2.0,,,4.0,,1.0,87.0
6,"Thompson, Luke",6,4,2,8,,,,,5.0,,,,,,,3.0,5.0,1.0,,8.0,,,94.0
13,"Walker, Taylor",14,6,7,21,6,2.0,,2.0,,5.0,,3.0,2.0,,2.0,10.0,11.0,1.0,4.0,4.0,,1.0,94.0
11,"Wright, Matthew",16,5,11,27,1,,,2.0,1.0,4.0,1.0,3.0,,1.0,,8.0,19.0,1.0,,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,98,149,378,25,18.0,49.0,61.0,40.0,63.0,47.0,36.0,20.0,12.0,6.0,153.0,231.0,11.0,18.0,56.0,5.0,15.0,
Opposition,Opposition,167,92,190,357,9,9.0,34.0,46.0,29.0,52.0,30.0,43.0,12.0,20.0,,122.0,234.0,12.0,7.0,56.0,6.0,5.0,
