Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 286d,98 (53-0-45 54.08%),5 (0.05),34 (24-0-10 70.59%),
15,"Amon, Karl",26y 303d,115 (69-0-46 60.00%),50 (0.43),←,
26,"Bonner, Riley",25y 103d,76 (48-0-28 63.16%),11 (0.14),←,
3,"Burton, Ryan",25y 138d,108 (64-1-43 59.72%),12 (0.11),61 (39-0-22 63.93%),7 (0.11)
18,"Butters, Zak",21y 283d,61 (37-0-24 60.66%),34 (0.56),←,
33,"Byrne-Jones, Darcy",26y 271d,142 (84-0-58 59.15%),7 (0.05),←,
17,"Clurey, Tom",28y 87d,120 (73-0-47 60.83%),,←,
22,"Dixon, Charlie",31y 268d,180 (92-1-87 51.39%),299 (1.66),115 (73-0-42 63.48%),205 (1.78)
28,"Drew, Willem",23y 260d,47 (29-0-18 61.70%),8 (0.17),←,
7,"Duursma, Xavier",21y 346d,52 (36-0-16 69.23%),23 (0.44),←,
24,"Farrell, Kane",23y 93d,40 (25-0-15 62.50%),33 (0.82),←,
11,"Finlayson, Jeremy",26y 129d,77 (42-3-32 56.49%),104 (1.35),11 (6-0-5 54.55%),14 (1.27)
45,"Frederick, Martin",22y 32d,13 (7-0-6 53.85%),2 (0.15),←,
19,"Georgiades, Mitch",20y 263d,39 (26-0-13 66.67%),50 (1.28),←,
5,"Houston, Dan",25y 37d,113 (71-0-42 62.83%),24 (0.21),←,
1,"Jonas, Tom",31y 160d,194 (109-1-84 56.44%),1 (0.01),←,
34,"Jones, Lachie",20y 70d,17 (10-0-7 58.82%),1 (0.06),←,
4,"Marshall, Todd",23y 253d,68 (47-0-21 69.12%),84 (1.24),←,
44,"Mead, Jackson",20y 261d,6 (1-0-5 16.67%),,←,
2,"Powell-Pepper, Sam",24y 161d,105 (65-0-40 61.90%),61 (0.58),←,
20,"Rozee, Connor",22y 147d,72 (45-0-27 62.50%),65 (0.90),←,
27,"Teakle, Brynn",22y 245d,1 (1-0-0 100.00%),,←,
16,"Wines, Ollie",27y 254d,194 (114-0-80 58.76%),86 (0.44),←,
Totals,Totals,24y 289d,1938 (1148-6-784 59.24%),960 (0.50),,
C,"Hinkley, Ken",55y 261d,215 (127-0-88 59.07%),,←,
