Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Bassett, Adrian",7,2,8,15,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
21,"Bradley, Craig",14,3,12,26,3,1.0,,,,,,,1.0,,,,,,,,,,
16,"Buckley, Jim",10,,1,11,,,,4.0,,,,,1.0,1.0,,,,,,,,,
5,"Da Rui, Steven",13,3,3,16,,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,
35,"Dean, Peter",11,6,2,13,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
3,"Dennis, Richard",3,,4,7,,,,,,,,,,1.0,,,,,,,,,
32,"Glascott, David",19,7,14,33,1,,,1.0,,,,,4.0,1.0,3.0,,,,,,,,
12,"Gleeson, Adrian",22,3,12,34,3,1.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,,
13,"Hanna, Mil",16,7,7,23,,,,3.0,,,,,1.0,2.0,2.0,,,,,,,,
11,"Hawker, Glenn",10,2,4,14,2,,,3.0,,,,,2.0,1.0,,,,,,,,,
28,"Kernahan, David",2,1,2,4,,,,,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",11,7,2,13,1,5.0,,,,,,,,2.0,,,,,,,,,
44,"Madden, Justin",9,5,4,13,1,,18.0,1.0,,,,,4.0,2.0,,,,,,,,,
33,"Majerczak, Mark",7,2,1,8,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
23,"Meldrum, Paul",12,3,10,22,,1.0,,2.0,,,,,,,,,,,,,,,
17,"Naley, Mark",13,1,5,18,,1.0,,4.0,,,,,2.0,3.0,,,,,,,,,
26,"Rhys-Jones, David",8,6,10,18,3,3.0,,1.0,,,,,,2.0,,,,,,,,,
36,"Rieniets, Tim",12,3,5,17,,,,4.0,,,,,2.0,4.0,,,,,,,,,
18,"Sartori, Peter",9,7,3,12,2,1.0,6.0,1.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",9,6,4,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,74,113,330,18,18.0,24.0,36.0,,,,,26.0,29.0,6.0,,,,,,,,
Opposition,Opposition,192,51,78,270,9,5.0,23.0,24.0,,,,,29.0,26.0,,,,,,,,,
