St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 72d,49 (26-1-22 54.08%),29 (0.59),←,
27,"Blake, Jason",30y 165d,197 (110-5-82 57.11%),35 (0.18),←,
8,"Clarke, Raphael",25y 337d,80 (52-1-27 65.63%),8 (0.10),←,
26,"Dal Santo, Nick",27y 186d,214 (127-5-82 60.51%),117 (0.55),←,
6,"Dawson, Zac",25y 186d,75 (45-3-27 62.00%),3 (0.04),61 (41-3-17 69.67%),3 (0.05)
24,"Dempster, Sean",27y 219d,117 (71-3-43 61.97%),17 (0.15),63 (36-3-24 59.52%),9 (0.14)
25,"Fisher, Sam",29y 48d,165 (104-4-57 64.24%),20 (0.12),←,
14,"Geary, Jarryn",23y 65d,50 (37-0-13 74.00%),11 (0.22),←,
19,"Gilbert, Sam",25y 8d,108 (69-4-35 65.74%),17 (0.16),←,
18,"Goddard, Brendon",26y 99d,183 (115-3-65 63.66%),89 (0.49),←,
1,"Gram, Jason",27y 122d,137 (83-4-50 62.04%),65 (0.47),135 (82-4-49 62.22%),65 (0.48)
4,"Jones, Clinton",27y 206d,95 (65-4-26 70.53%),27 (0.28),←,
23,"Koschitzke, Justin",28y 341d,174 (99-3-72 57.76%),213 (1.22),←,
5,"McEvoy, Ben",22y 47d,51 (36-2-13 72.55%),14 (0.27),←,
44,"Milne, Stephen",31y 172d,234 (128-5-101 55.77%),486 (2.08),←,
11,"Montagna, Leigh",27y 298d,167 (105-4-58 64.07%),99 (0.59),←,
30,"Peake, Brett",28y 53d,115 (60-3-52 53.48%),62 (0.54),40 (26-3-11 68.75%),20 (0.50)
34,"Polo, Dean",25y 22d,69 (27-2-40 40.58%),17 (0.25),13 (9-0-4 69.23%),6 (0.46)
22,"Ray, Farren",25y 157d,144 (85-4-55 60.42%),48 (0.33),69 (50-3-16 74.64%),16 (0.23)
12,"Riewoldt, Nick",28y 314d,217 (120-5-92 56.45%),472 (2.18),←,
13,"Schneider, Adam",27y 107d,185 (119-3-63 65.14%),226 (1.22),87 (59-2-26 68.97%),127 (1.46)
3,"Steven, Jack",21y 152d,28 (16-1-11 58.93%),22 (0.79),←,
Totals,Totals,26y 220d,2854 (1699-69-1086 59.53%),2097 (0.73),,
C,"Lyon, Ross",44y 292d,119 (75-4-40 64.71%),,←,
