Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",22y 307d,52 (27-0-25 51.92%),46 (0.88),27 (15-0-12 55.56%),24 (0.89)
27,"Ball, Jason",27y 182d,110 (66-0-44 60.00%),121 (1.10),7 (3-0-4 42.86%),7 (1.00)
21,"Barry, Leo",23y 2d,60 (33-0-27 55.00%),46 (0.77),←,
24,"Bolton, Jude",20y 67d,16 (5-0-11 31.25%),10 (0.63),←,
17,"Bomford, Andrew",25y 307d,24 (8-0-16 33.33%),8 (0.33),11 (3-0-8 27.27%),3 (0.27)
8,"Cresswell, Daryn",28y 365d,174 (71-1-102 41.09%),143 (0.82),←,
28,"Crouch, Jared",22y 77d,52 (25-0-27 48.08%),7 (0.13),←,
6,"Dunkley, Andrew",31y 327d,173 (71-2-100 41.62%),10 (0.06),←,
18,"Fitzgerald, Ryan",23y 218d,9 (3-0-6 33.33%),15 (1.67),←,
12,"Fosdike, Nic",20y 85d,19 (8-0-11 42.11%),10 (0.53),←,
37,"Goodes, Adam",20y 134d,31 (13-0-18 41.94%),39 (1.26),←,
34,"Luff, Troy",30y 181d,131 (59-2-70 45.80%),79 (0.60),←,
36,"Mathews, Ben",21y 174d,32 (15-0-17 46.88%),6 (0.19),←,
11,"Maxfield, Stuart",28y 42d,192 (95-2-95 50.00%),115 (0.60),103 (60-1-42 58.74%),50 (0.49)
39,"OKeefe, Ryan",19y 118d,2 (0-0-2 0.00%),,←,
19,"OLoughlin, Michael",23y 91d,112 (62-1-49 55.80%),142 (1.27),←,
22,"Saddington, Jason",20y 211d,55 (28-0-27 50.91%),22 (0.40),←,
25,"Schauble, Andrew",23y 186d,90 (31-0-59 34.44%),14 (0.16),11 (4-0-7 36.36%),3 (0.27)
2,"Schwass, Wayne",31y 176d,240 (130-0-110 54.17%),136 (0.57),56 (29-0-27 51.79%),39 (0.70)
1,"Stafford, Greg",25y 268d,101 (45-1-55 45.05%),32 (0.32),←,
20,"Stevens, John",28y 341d,66 (35-0-31 53.03%),37 (0.56),←,
33,"Warfe, Rowan",23y 333d,81 (31-0-50 38.27%),4 (0.05),55 (30-0-25 54.55%),3 (0.05)
Totals,Totals,24y 257d,1822 (861-9-952 47.26%),1042 (0.57),,
C,"Eade, Rodney",42y 47d,106 (60-1-45 57.08%),,←,
