Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",29y 305d,231 (110-1-120 47.84%),149 (0.65),←,
26,"Bonner, Riley",21y 87d,14 (9-0-5 64.29%),3 (0.21),←,
33,"Byrne-Jones, Darcy",22y 255d,53 (29-0-24 54.72%),5 (0.09),←,
17,"Clurey, Tom",24y 71d,50 (30-0-20 60.00%),,←,
22,"Dixon, Charlie",27y 252d,116 (47-1-68 40.95%),180 (1.55),51 (28-0-23 54.90%),86 (1.69)
7,"Ebert, Brad",28y 61d,223 (103-1-119 46.41%),111 (0.50),147 (75-1-71 51.36%),78 (0.53)
9,"Gray, Robbie",30y 64d,187 (89-0-98 47.59%),272 (1.45),←,
46,"Gray, Sam",26y 121d,67 (40-0-27 59.70%),57 (0.85),←,
36,"Hombsch, Jack",25y 87d,90 (47-0-43 52.22%),1 (0.01),81 (47-0-34 58.02%),1 (0.01)
43,"Houston, Dan",21y 21d,27 (17-0-10 62.96%),3 (0.11),←,
32,"Howard, Dougal",22y 69d,20 (12-0-8 60.00%),4 (0.20),←,
42,"Jonas, Tom",27y 144d,113 (58-1-54 51.77%),1 (0.01),←,
6,"Motlop, Steven",27y 82d,145 (96-2-47 66.90%),182 (1.26),10 (6-0-4 60.00%),7 (0.70)
3,"Neade, Jake",24y 4d,64 (36-0-28 56.25%),55 (0.86),←,
21,"Polec, Jared",25y 233d,94 (53-0-41 56.38%),50 (0.53),78 (46-0-32 58.97%),41 (0.53)
2,"Powell-Pepper, Sam",20y 145d,28 (18-0-10 64.29%),20 (0.71),←,
11,"Rockliff, Tom",28y 100d,161 (51-0-110 31.68%),91 (0.57),7 (5-0-2 71.43%),4 (0.57)
4,"Ryder, Paddy",30y 80d,215 (106-4-105 50.23%),149 (0.69),45 (27-0-18 60.00%),32 (0.71)
23,"Watts, Jack",27y 68d,163 (52-2-109 32.52%),156 (0.96),10 (6-0-4 60.00%),13 (1.30)
39,"Westhoff, Justin",31y 244d,236 (112-1-123 47.67%),271 (1.15),←,
16,"Wines, Ollie",23y 238d,117 (65-0-52 55.56%),55 (0.47),←,
20,"Wingard, Chad",24y 308d,135 (70-1-64 52.22%),221 (1.64),←,
Totals,Totals,25y 321d,2549 (1250-14-1285 49.04%),2036 (0.80),,
C,"Hinkley, Ken",51y 245d,125 (71-0-54 56.80%),,←,
