Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 234d,18 (2-0-16 11.11%),7 (0.39),←,
50,"Brogan, Dean",34y 149d,187 (100-1-86 53.74%),53 (0.28),13 (1-0-12 7.69%),3 (0.23)
47,"Bruce, Josh",20y 338d,5 (0-0-5 0.00%),3 (0.60),←,
18,"Cameron, Jeremy",20y 41d,23 (2-0-21 8.70%),47 (2.04),←,
3,"Coniglio, Stephen",19y 148d,19 (2-0-17 10.53%),4 (0.21),←,
35,"Corr, Aidan",18y 360d,2 (0-0-2 0.00%),,←,
26,"Giles, Jonathan",25y 124d,27 (2-0-25 7.41%),24 (0.89),←,
38,"Gilham, Stephen",28y 252d,105 (63-1-41 60.48%),4 (0.04),6 (0-0-6 0.00%),
4,"Greene, Toby",19y 229d,26 (2-0-24 7.69%),10 (0.38),←,
40,"Kennedy, Adam",20y 304d,21 (2-0-19 9.52%),,←,
39,"Mohr, Tim",24y 205d,20 (1-0-19 5.00%),1 (0.05),←,
7,"Palmer, Rhys",24y 88d,73 (22-0-51 30.14%),36 (0.49),20 (1-0-19 5.00%),13 (0.65)
23,"Reid, Sam",23y 186d,20 (6-0-14 30.00%),1 (0.05),10 (0-0-10 0.00%),
9,"Scully, Tom",21y 362d,57 (15-1-41 27.19%),14 (0.25),26 (2-0-24 7.69%),8 (0.31)
5,"Shiel, Dylan",20y 64d,19 (1-0-18 5.26%),9 (0.47),←,
10,"Smith, Devon",19y 357d,26 (2-0-24 7.69%),17 (0.65),←,
20,"Tomlinson, Adam",19y 275d,12 (0-0-12 0.00%),3 (0.25),←,
31,"Townsend, Jacob",19y 326d,14 (2-0-12 14.29%),2 (0.14),←,
17,"Treloar, Adam",20y 64d,25 (2-0-23 8.00%),19 (0.76),←,
8,"Ward, Callan",23y 32d,87 (34-0-53 39.08%),44 (0.51),27 (2-0-25 7.41%),11 (0.41)
6,"Whitfield, Lachie",18y 298d,6 (0-0-6 0.00%),1 (0.17),←,
51,"Williams, Zac",18y 234d,3 (0-0-3 0.00%),,←,
Totals,Totals,21y 345d,795 (260-3-532 32.70%),299 (0.38),,
C,"Sheedy, Kevin",65y 139d,663 (388-6-269 58.97%),,29 (2-0-27 6.90%),
