Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",18,9,15,33,,,,,8.0,3.0,,7.0,,4.0,,3.0,27.0,1.0,,2.0,6.0,,100.0
7,"Brown, Nathan",11,7,1,12,3,1.0,,3.0,,4.0,,1.0,1.0,,,4.0,8.0,1.0,5.0,1.0,,1.0,80.0
3,"Deledio, Brett",13,7,10,23,2,1.0,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,14.0,1.0,2.0,1.0,7.0,,95.0
41,"Foley, Nathan",12,2,11,23,,,,4.0,,4.0,5.0,3.0,1.0,1.0,,12.0,12.0,,,2.0,8.0,5.0,80.0
43,"Howat, Cameron",3,1,2,5,,,,2.0,,,,,,,,1.0,4.0,,,2.0,,,51.0
34,"Hughes, Cleve",,,2,2,,,2.0,3.0,,,,1.0,,1.0,,,2.0,,,1.0,,,39.0
31,"Hyde, Chris",10,4,8,18,2,,,4.0,,4.0,4.0,,1.0,,,9.0,10.0,,1.0,,2.0,,73.0
23,"Jackson, Daniel",13,8,4,17,,1.0,,1.0,,5.0,3.0,5.0,1.0,4.0,,8.0,11.0,1.0,1.0,3.0,,,94.0
17,"Johnson, Kane",7,4,7,14,1,,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,4.0,10.0,,1.0,1.0,,,92.0
46,"King, Jake",16,4,5,21,,,,6.0,7.0,1.0,2.0,4.0,5.0,3.0,,11.0,11.0,,,4.0,3.0,,100.0
27,"Krakouer, Andrew",4,2,5,9,,,,1.0,,,,,,,,4.0,5.0,1.0,,,,1.0,45.0
1,"Newman, Chris",6,4,2,8,,,,3.0,,2.0,,1.0,1.0,,,3.0,6.0,,,1.0,5.0,,89.0
26,"Pattison, Adam",4,4,10,14,,,11.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,5.0,8.0,1.0,,2.0,,,69.0
15,"Pettifer, Kayne",15,8,2,17,3,,,3.0,2.0,6.0,,3.0,2.0,1.0,,5.0,11.0,,4.0,1.0,,3.0,98.0
6,"Polak, Graham",14,11,14,28,,,,4.0,7.0,4.0,2.0,5.0,1.0,1.0,3.0,13.0,14.0,2.0,,4.0,2.0,1.0,100.0
4,"Raines, Andrew",13,5,6,19,,,,1.0,1.0,2.0,,2.0,,,,7.0,12.0,1.0,,4.0,1.0,,100.0
12,"Richardson, Matthew",21,16,2,23,3,6.0,,,,4.0,,7.0,4.0,5.0,2.0,9.0,12.0,3.0,7.0,3.0,,3.0,100.0
30,"Tambling, Richard",10,4,7,17,,,,2.0,2.0,2.0,1.0,,1.0,,,6.0,11.0,,,1.0,2.0,,90.0
36,"Thursfield, Will",2,3,5,7,,,,1.0,1.0,,,1.0,1.0,1.0,,5.0,2.0,1.0,,11.0,,,100.0
32,"Tivendale, Greg",18,11,4,22,3,1.0,,1.0,1.0,6.0,1.0,1.0,,,,4.0,20.0,,1.0,2.0,,1.0,74.0
21,"Tuck, Shane",14,5,11,25,1,,1.0,3.0,,5.0,8.0,3.0,1.0,1.0,,12.0,13.0,,,,1.0,,81.0
35,"White, Matt",2,1,1,3,,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,4.0,,,50.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,120,134,360,18,16.0,16.0,52.0,38.0,61.0,33.0,52.0,24.0,28.0,6.0,135.0,225.0,13.0,22.0,50.0,37.0,15.0,
Opposition,Opposition,204,103,106,310,11,9.0,42.0,55.0,36.0,51.0,26.0,49.0,28.0,24.0,,123.0,185.0,13.0,9.0,51.0,16.0,4.0,
