Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Acres, Blake",17,5,12,29,1,2.0,,2.0,3.0,4.0,3.0,3.0,,1.0,2.0,8.0,19.0,,,1.0,1.0,,82.0
11,"Aish, James",16,3,6,22,,1.0,,1.0,1.0,4.0,2.0,3.0,2.0,,,6.0,16.0,,,2.0,,,77.0
41 ↑,"Banfield, Bailey",2,2,,2,,,,,,,,,,,,,2.0,,1.0,,,,5.0
8,"Brayshaw, Andrew",9,1,13,22,1,,,5.0,1.0,3.0,4.0,3.0,2.0,2.0,,9.0,13.0,,,1.0,,1.0,80.0
17,"Brodie, Will",9,5,19,28,,,,5.0,1.0,6.0,7.0,4.0,3.0,2.0,1.0,15.0,12.0,,,2.0,,,68.0
27,"Chapman, Heath",8,2,9,17,,,,2.0,4.0,2.0,,5.0,2.0,4.0,,5.0,12.0,,,5.0,,,85.0
6,"Clark, Jordan",13,5,7,20,,,,3.0,1.0,3.0,1.0,2.0,2.0,,,7.0,12.0,1.0,,1.0,,,87.0
36,"Cox, Brennan",7,1,3,10,,,,2.0,7.0,,,3.0,,1.0,,1.0,3.0,,,5.0,,,87.0
4,"Darcy, Sean",15,5,1,16,1,2.0,56.0,6.0,1.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,6.0,2.0,2.0,3.0,,1.0,82.0
32,"Frederick, Michael",8,5,2,10,2,2.0,,2.0,,2.0,,,,,,,10.0,,2.0,1.0,,,86.0
37 ↓,"Lobb, Rory",4,2,3,7,,1.0,,,,1.0,,2.0,1.0,1.0,,5.0,4.0,1.0,1.0,7.0,,,93.0
2,"Logue, Griffin",8,3,7,15,,1.0,6.0,3.0,,3.0,2.0,4.0,1.0,1.0,,12.0,4.0,2.0,,5.0,2.0,1.0,97.0
16,"Mundy, David",13,2,12,25,,1.0,,4.0,1.0,4.0,8.0,1.0,,1.0,,12.0,14.0,,,4.0,,,68.0
30,"ODriscoll, Nathan",5,1,10,15,,,,,1.0,2.0,1.0,1.0,,,,5.0,9.0,,,1.0,,,71.0
25,"Pearce, Alex",5,1,6,11,,,,,6.0,,1.0,2.0,1.0,,,9.0,2.0,1.0,,7.0,,,100.0
13,"Ryan, Luke",8,3,6,14,,,,,3.0,2.0,1.0,2.0,,1.0,,5.0,8.0,,,5.0,,,80.0
5,"Schultz, Lachie",8,3,6,14,1,2.0,,6.0,,2.0,,2.0,,2.0,,4.0,9.0,,1.0,1.0,,,86.0
3,"Serong, Caleb",13,1,12,25,1,1.0,,7.0,1.0,2.0,5.0,6.0,,1.0,,9.0,15.0,,,,,,72.0
39,"Switkowski, Sam",5,3,9,14,,,,3.0,,3.0,1.0,2.0,1.0,1.0,,7.0,4.0,,,1.0,3.0,2.0,69.0
18,"Tucker, Darcy",5,,2,7,,1.0,,5.0,,2.0,2.0,1.0,,,,3.0,5.0,,,1.0,,,77.0
31,"Walker, Brandon",12,2,10,22,,,,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,8.0,13.0,,,2.0,1.0,,79.0
10,"Walters, Michael",12,8,7,19,2,,,4.0,,4.0,1.0,2.0,1.0,1.0,,6.0,13.0,1.0,,,,1.0,86.0
26,"Young, Hayden",8,4,9,17,,,,2.0,3.0,2.0,1.0,1.0,,,,6.0,12.0,,,4.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,67,171,381,9,17.0,62.0,64.0,37.0,57.0,46.0,56.0,21.0,22.0,6.0,149.0,217.0,8.0,7.0,59.0,7.0,6.0,
Opposition,Opposition,211,87,102,313,7,5.0,28.0,82.0,46.0,44.0,34.0,54.0,22.0,19.0,,124.0,182.0,10.0,4.0,48.0,2.0,4.0,
