Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",26y 68d,142 (62-3-77 44.72%),366 (2.58),←,
3,"Coniglio, Stephen",25y 175d,129 (61-1-67 47.67%),76 (0.59),←,
13,"Cumming, Isaac",20y 301d,6 (3-0-3 50.00%),,←,
16,"Daniels, Brent",20y 91d,19 (13-0-6 68.42%),9 (0.47),←,
1,"Davis, Phil",28y 282d,153 (75-3-75 50.00%),6 (0.04),135 (64-3-68 48.52%),5 (0.04)
24,"de Boer, Matt",29y 90d,180 (104-4-72 58.89%),74 (0.41),42 (26-3-13 65.48%),26 (0.62)
7,"Deledio, Brett",32y 51d,267 (126-6-135 48.31%),195 (0.73),24 (16-1-7 68.75%),13 (0.54)
31,"Finlayson, Jeremy",23y 119d,27 (14-2-11 55.56%),28 (1.04),←,
19,"Haynes, Nick",27y 21d,116 (57-3-56 50.43%),9 (0.08),←,
27,"Himmelberg, Harry",23y 31d,52 (34-1-17 66.35%),58 (1.12),←,
2,"Hopper, Jacob",22y 122d,56 (36-1-19 65.18%),23 (0.41),←,
22,"Kelly, Josh",24y 116d,109 (62-2-45 57.80%),69 (0.63),←,
40,"Kennedy, Adam",26y 331d,104 (40-0-64 38.46%),9 (0.09),←,
38,"Lloyd, Daniel",27y 110d,31 (17-3-11 59.68%),25 (0.81),←,
41,"Mumford, Shane",32y 338d,181 (117-4-60 65.75%),52 (0.29),81 (48-2-31 60.49%),13 (0.16)
36,"Perryman, Harry",20y 171d,22 (11-1-10 52.27%),4 (0.18),←,
50,"Reid, Sam",29y 213d,76 (43-3-30 58.55%),28 (0.37),66 (37-3-26 58.33%),27 (0.41)
23,"Shaw, Heath",33y 193d,294 (180-5-109 62.07%),39 (0.13),121 (70-3-48 59.09%),2 (0.02)
14,"Taranto, Tim",21y 131d,49 (31-1-17 64.29%),21 (0.43),←,
15,"Taylor, Sam",20y 34d,19 (14-0-5 73.68%),1 (0.05),←,
20,"Tomlinson, Adam",25y 302d,127 (54-3-70 43.70%),33 (0.26),←,
29,"Williams, Zac",24y 261d,88 (46-0-42 52.27%),21 (0.24),←,
Totals,Totals,25y 261d,2247 (1200-46-1001 53.40%),1146 (0.51),,
C,"Cameron, Leon",46y 279d,129 (71-3-55 56.20%),,←,
