Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",30y 133d,260 (158-4-98 61.54%),321 (1.23),12 (7-0-5 58.33%),14 (1.17)
5,"Boyd, Matthew",24y 314d,82 (37-0-45 45.12%),27 (0.33),←,
17,"Cooney, Adam",21y 280d,79 (37-0-42 46.84%),83 (1.05),←,
14,"Darcy, Luke",31y 360d,218 (98-4-116 45.87%),178 (0.82),←,
29,"Everitt, Andrejs",18y 116d,1 (1-0-0 100.00%),,←,
13,"Giansiracusa, Daniel",25y 118d,117 (47-2-68 41.03%),111 (0.95),←,
9,"Gilbee, Lindsay",25y 364d,111 (50-1-60 45.50%),58 (0.52),←,
3,"Grant, Chris",34y 206d,338 (173-5-160 51.92%),552 (1.63),←,
8,"Hahn, Mitch",26y 58d,110 (45-1-64 41.36%),76 (0.69),←,
40,"Harbrow, Jarrod",18y 354d,7 (6-0-1 85.71%),2 (0.29),←,
25,"Hargrave, Ryan",25y 346d,108 (46-2-60 43.52%),28 (0.26),←,
19,"Higgins, Shaun",19y 125d,19 (12-0-7 63.16%),22 (1.16),←,
6,"Johnson, Brad",30y 354d,292 (136-5-151 47.43%),447 (1.53),←,
36,"Lake, Brian",25y 130d,89 (37-0-52 41.57%),9 (0.10),←,
23,"McMahon, Jordan",24y 41d,108 (44-2-62 41.67%),37 (0.34),←,
38,"Morris, Dale",24y 190d,55 (32-0-23 58.18%),1 (0.02),←,
2,"Murphy, Robert",25y 28d,119 (47-2-70 40.34%),88 (0.74),←,
1,"Ray, Farren",21y 106d,55 (27-0-28 49.09%),24 (0.44),←,
30,"Robbins, Matthew",30y 60d,143 (62-2-79 44.06%),131 (0.92),136 (58-2-76 43.38%),131 (0.96)
11,"Street, Peter",27y 31d,74 (32-1-41 43.92%),16 (0.22),57 (25-0-32 43.86%),13 (0.23)
7,"West, Scott",32y 235d,314 (148-4-162 47.77%),104 (0.33),←,
12,"Williams, Tom",20y 355d,5 (4-0-1 80.00%),,←,
Totals,Totals,25y 262d,2704 (1279-35-1390 47.30%),2315 (0.86),,
C,"Eade, Rodney",49y 94d,212 (114-2-96 54.25%),,60 (33-0-27 55.00%),
