Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 162d,163 (94-0-69 57.67%),146 (0.90),40 (10-0-30 25.00%),26 (0.65)
30,"Brown, Leigh",20y 168d,60 (18-0-42 30.00%),19 (0.32),←,
9,"Carr, Matthew",23y 224d,68 (17-1-50 25.74%),20 (0.29),40 (10-0-30 25.00%),18 (0.45)
10,"Cook, Troy",25y 363d,106 (42-0-64 39.62%),40 (0.38),63 (18-0-45 28.57%),29 (0.46)
24,"Croad, Trent",22y 154d,102 (52-1-49 51.47%),116 (1.14),18 (8-0-10 44.44%),36 (2.00)
38,"Cunningham, Ben",20y 261d,23 (7-0-16 30.43%),15 (0.65),←,
7,"Farmer, Jeff",25y 47d,135 (59-0-76 43.70%),285 (2.11),17 (7-0-10 41.18%),26 (1.53)
14,"Grover, Antoni",22y 152d,36 (10-0-26 27.78%),4 (0.11),←,
4,"Hasleby, Paul",21y 59d,60 (17-0-43 28.33%),41 (0.68),←,
43,"Hayden, Roger",21y 244d,5 (2-0-3 40.00%),,←,
28,"Koops, Steven",24y 17d,62 (22-0-40 35.48%),44 (0.71),←,
20,"Longmuir, Justin",21y 201d,54 (14-0-40 25.93%),66 (1.22),←,
8,"McManus, Shaun",26y 182d,120 (36-0-84 30.00%),60 (0.50),←,
15,"McPharlin, Luke",20y 252d,20 (11-0-9 55.00%),10 (0.50),8 (3-0-5 37.50%),7 (0.88)
34,"Medhurst, Paul",20y 242d,17 (7-0-10 41.18%),30 (1.76),←,
25,"Norrish, Jason",30y 196d,145 (53-0-92 36.55%),25 (0.17),125 (41-0-84 32.80%),23 (0.18)
23,"Parker, Shane",29y 173d,147 (47-0-100 31.97%),9 (0.06),←,
29,"Pavlich, Matthew",20y 222d,58 (16-0-42 27.59%),49 (0.84),←,
35,"Siegert, Andrew",20y 204d,18 (8-0-10 44.44%),1 (0.06),←,
2,"Simmonds, Troy",24y 28d,57 (27-0-30 47.37%),16 (0.28),17 (7-0-10 41.18%),9 (0.53)
19,"Walker, James",23y 207d,72 (20-0-52 27.78%),8 (0.11),←,
6,"Woods, Dion",20y 197d,15 (4-0-11 26.67%),3 (0.20),←,
Totals,Totals,23y 113d,1543 (583-2-958 37.78%),1007 (0.65),,
C,"Connolly, Chris",39y 138d,20 (9-0-11 45.00%),,19 (8-0-11 42.11%),
