North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,,3,9,,,,2.0,,,,,,,,,,,,,,,
11,"Angus, Warwick",8,2,5,13,,,,,,,,,1.0,1.0,,,,,,,,,
17,"Arceri, Mark",8,1,1,9,,2.0,,5.0,,,,,1.0,1.0,,,,,,,,,
44,"Brayshaw, Mark",3,1,2,5,,,,,,,,,1.0,1.0,,,,,,,,,
14,"Buckley, Ben",10,4,14,24,2,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
18,"Carey, Wayne",11,6,8,19,3,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,
29,"German, Peter",13,4,17,30,3,2.0,,4.0,,,,,,1.0,,,,,,,,,
26,"Harris, Darren",5,5,6,11,,,4.0,1.0,,,,,,,,,,,,,,,
34,"Hepburn, Mark",10,2,3,13,,,10.0,2.0,,,,,2.0,1.0,,,,,,,,,
9,"Larkin, Matthew",13,3,14,27,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
35,"Longmire, John",12,7,2,14,6,4.0,,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Martyn, Mick",5,2,4,9,,,,1.0,,,,,2.0,1.0,,,,,,,,,
16,"McCarthy, John",6,5,4,10,,3.0,,1.0,,,,,,,,,,,,,,,
19,"McRae, Dean",11,4,5,16,,,,4.0,,,,,,1.0,,,,,,,,,
28,"Pickering, Liam",9,6,13,22,1,1.0,,2.0,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",12,3,5,17,,,,4.0,,,,,1.0,,,,,,,,,,
2,"Schwass, Wayne",20,5,10,30,,1.0,,5.0,,,,,2.0,3.0,1.0,,,,,,,,
15,"Smith, Ross",12,3,4,16,,,,6.0,,,,,1.0,,,,,,,,,,
7,"Steele, Darren",8,2,3,11,,,,,,,,,,,,,,,,,,,
46,"Stevens, Anthony",9,1,4,13,,,,5.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,66,127,318,15,22.0,16.0,46.0,,,,,18.0,17.0,1.0,,,,,,,,
Opposition,Opposition,208,71,123,331,20,23.0,24.0,21.0,,,,,17.0,18.0,5.0,,,,,,,,
