Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Brown, Nathan",31y 166d,214 (91-4-119 43.46%),345 (1.61),77 (27-1-49 35.71%),139 (1.81)
9,"Cotchin, Trent",19y 110d,24 (12-0-12 50.00%),12 (0.50),←,
32,"Cousins, Ben",31y 26d,248 (137-3-108 55.85%),208 (0.84),10 (3-0-7 30.00%),3 (0.30)
3,"Deledio, Brett",22y 99d,101 (39-3-59 40.10%),81 (0.80),←,
10,"Edwards, Shane",20y 274d,42 (12-3-27 32.14%),27 (0.64),←,
27,"Hislop, Tom",21y 49d,16 (2-1-13 15.63%),8 (0.50),9 (2-1-6 27.78%),6 (0.67)
23,"Jackson, Daniel",23y 92d,64 (19-2-43 31.25%),18 (0.28),←,
46,"King, Jake",25y 122d,38 (7-3-28 22.37%),6 (0.16),←,
16,"McGuane, Luke",22y 164d,49 (15-2-32 32.65%),2 (0.04),←,
13,"McMahon, Jordan",26y 60d,143 (58-5-80 42.31%),44 (0.31),29 (13-2-14 48.28%),7 (0.24)
20,"Morton, Mitch",22y 179d,45 (19-2-24 44.44%),79 (1.76),33 (13-2-18 42.42%),68 (2.06)
38,"Nahas, Robin",21y 258d,14 (4-1-9 32.14%),18 (1.29),←,
17,"Newman, Chris",27y 69d,150 (49-3-98 33.67%),20 (0.13),←,
26,"Pattison, Adam",23y 143d,60 (25-2-33 43.33%),15 (0.25),←,
14,"Polo, Dean",22y 355d,47 (17-2-28 38.30%),10 (0.21),←,
37,"Post, Jayden",19y 233d,4 (1-1-2 37.50%),2 (0.50),←,
8,"Riewoldt, Jack",20y 268d,41 (15-2-24 39.02%),52 (1.27),←,
36,"Silvester, Jarrod",24y 176d,4 (1-1-2 37.50%),,←,
30,"Tambling, Richard",22y 317d,90 (36-3-51 41.67%),56 (0.62),←,
2,"Thursfield, Will",23y 98d,49 (16-3-30 35.71%),,←,
29,"Vickery, Ty",19y 56d,6 (2-1-3 41.67%),3 (0.50),←,
35,"White, Matt",22y 102d,51 (19-3-29 40.20%),20 (0.39),←,
Totals,Totals,23y 122d,1500 (596-50-854 39.73%),1026 (0.68),,
C,"Rawlings, Jade",31y 290d,6 (2-1-3 41.67%),,←,
