Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",21,7,8,29,,,,1.0,6.0,5.0,3.0,2.0,1.0,,,6.0,23.0,,,1.0,2.0,1.0,99.0
30,"Brown, Campbell",11,9,13,24,1,,,,2.0,5.0,1.0,,1.0,,,13.0,11.0,5.0,,4.0,2.0,1.0,100.0
25,"Clarke, Tim",16,9,10,26,2,1.0,,,,2.0,2.0,4.0,,1.0,,6.0,19.0,,3.0,2.0,1.0,3.0,97.0
9,"Crawford, Shane",18,9,10,28,1,,,2.0,3.0,5.0,4.0,2.0,,2.0,,5.0,22.0,1.0,3.0,2.0,2.0,,100.0
24,"Croad, Trent",10,7,9,19,,,,2.0,3.0,2.0,,6.0,1.0,2.0,,10.0,9.0,2.0,,3.0,,2.0,100.0
19,"Dixon, Ben",2,3,5,7,1,,,2.0,,,,,,,,4.0,3.0,1.0,1.0,,,,52.0
1,"Everitt, Peter",10,6,6,16,,,23.0,1.0,,4.0,3.0,1.0,1.0,1.0,,6.0,10.0,,,1.0,,,82.0
38,"Franklin, Lance",3,2,3,6,,1.0,,4.0,,2.0,1.0,,,,,2.0,4.0,,1.0,3.0,,,70.0
3,"Hay, Jonathan",3,2,7,10,,,,,5.0,,,1.0,,,,2.0,8.0,,,6.0,,,100.0
15,"Hodge, Luke",16,5,14,30,1,,1.0,,4.0,2.0,5.0,6.0,2.0,1.0,2.0,13.0,16.0,2.0,,7.0,,,92.0
8,"Jacobs, Danny",2,3,2,4,,,,,1.0,,,,,,,,4.0,,,,,,55.0
40,"Lewis, Jordan",6,6,11,17,,,,1.0,2.0,2.0,,1.0,,,,5.0,12.0,2.0,,1.0,,,94.0
12,"Lonie, Nathan",7,4,4,11,,,,1.0,1.0,5.0,1.0,,1.0,,,3.0,8.0,,1.0,,,,67.0
14,"Miller, Harry",3,2,,3,,,,1.0,,2.0,,1.0,,,,1.0,2.0,,,,,,45.0
5,"Mitchell, Sam",15,7,15,30,,,,3.0,6.0,1.0,7.0,3.0,1.0,1.0,,12.0,18.0,,,3.0,2.0,,90.0
7,"Osborne, Michael",14,6,5,19,,,,3.0,4.0,2.0,,,,,,7.0,12.0,1.0,,2.0,1.0,,100.0
16,"Ries, Nick",7,5,9,16,,,,1.0,,4.0,2.0,,,,,4.0,12.0,,,,,1.0,54.0
11,"Smith, Joel",16,6,3,19,,,,1.0,7.0,2.0,1.0,4.0,,1.0,,1.0,17.0,,,1.0,3.0,,91.0
43,"Taylor, Simon",2,4,3,5,1,,3.0,1.0,1.0,,,1.0,,1.0,,1.0,5.0,1.0,1.0,2.0,,,45.0
33,"Thurgood, Josh",2,2,6,8,,,,2.0,,1.0,,1.0,,,,3.0,7.0,,,,,,68.0
21,"Vandenberg, Richard",12,4,4,16,,1.0,,4.0,2.0,3.0,1.0,1.0,,1.0,,3.0,14.0,,,1.0,1.0,,100.0
6,"Williams, Mark",7,4,2,9,5,1.0,,3.0,,,,3.0,1.0,1.0,,3.0,6.0,,4.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,112,149,352,12,5.0,27.0,33.0,47.0,49.0,31.0,37.0,9.0,12.0,2.0,110.0,242.0,15.0,14.0,39.0,14.0,8.0,
Opposition,Opposition,200,93,125,325,14,12.0,40.0,33.0,37.0,55.0,34.0,28.0,12.0,9.0,4.0,121.0,203.0,11.0,14.0,49.0,22.0,11.0,
