Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",9,5,6,15,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,12.0,1.0,,5.0,3.0,,84.0
25,"Chaplin, Troy",9,1,4,13,,,,2.0,2.0,,,3.0,2.0,2.0,,7.0,6.0,,,1.0,2.0,,100.0
9,"Cotchin, Trent",6,3,11,17,,1.0,,1.0,1.0,,1.0,,,,,5.0,12.0,,1.0,,,1.0,86.0
3 ↓,"Deledio, Brett",9,3,9,18,,2.0,,,1.0,2.0,1.0,2.0,,1.0,,6.0,12.0,1.0,1.0,1.0,2.0,,69.0
10,"Edwards, Shane",9,1,12,21,,,,3.0,1.0,2.0,7.0,1.0,1.0,,,15.0,7.0,,,1.0,,3.0,83.0
5,"Ellis, Brandon",15,9,11,26,,1.0,,7.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,18.0,1.0,,1.0,,,87.0
22 ↑,"Gordon, Nathan",3,1,2,5,1,,,,,3.0,,2.0,1.0,,,1.0,4.0,,,,,,21.0
24,"Griffiths, Ben",8,6,4,12,3,1.0,4.0,,,4.0,,1.0,2.0,1.0,,4.0,8.0,2.0,3.0,,,,86.0
6,"Grigg, Shaun",9,4,8,17,2,2.0,2.0,2.0,,2.0,3.0,,1.0,,,4.0,11.0,,,,,,81.0
2,"Grimes, Dylan",4,1,7,11,,,,1.0,3.0,1.0,,2.0,1.0,,,7.0,3.0,,,4.0,,,88.0
14,"Houli, Bachar",15,5,6,21,,2.0,,1.0,4.0,7.0,,1.0,,,,1.0,18.0,1.0,,1.0,9.0,1.0,85.0
28,"Hunt, Taylor",17,8,10,27,,,,5.0,5.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,21.0,,,,6.0,,84.0
27,"Lloyd, Sam",10,7,4,14,3,2.0,,1.0,,4.0,1.0,2.0,,1.0,,4.0,9.0,,2.0,,1.0,,80.0
20,"Maric, Ivan",8,4,5,13,,,33.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,,9.0,4.0,2.0,,1.0,,,88.0
4,"Martin, Dustin",8,,5,13,1,,,4.0,,5.0,,4.0,,1.0,,3.0,11.0,,,,,,83.0
33,"McIntosh, Kamdyn",14,9,9,23,1,2.0,,2.0,,4.0,2.0,4.0,1.0,1.0,,8.0,15.0,,2.0,2.0,5.0,1.0,85.0
26,"Miles, Anthony",10,4,13,23,,,,4.0,,3.0,3.0,,,,,7.0,16.0,,,,,3.0,82.0
38,"Morris, Steven",,1,3,3,,,,4.0,,1.0,,5.0,1.0,5.0,,2.0,2.0,,,4.0,,,87.0
1,"Newman, Chris",6,1,1,7,,,,1.0,2.0,3.0,,2.0,2.0,1.0,,3.0,4.0,,,3.0,,,65.0
18,"Rance, Alex",9,4,9,18,,,,,5.0,1.0,1.0,,1.0,,,5.0,14.0,,,12.0,1.0,,96.0
8,"Riewoldt, Jack",13,8,4,17,4,,,,,4.0,,6.0,,2.0,,7.0,9.0,3.0,3.0,,,1.0,98.0
31,"Vlastuin, Nick",9,6,12,21,,,,7.0,2.0,2.0,,1.0,1.0,,,8.0,11.0,2.0,,3.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,91,155,355,15,15.0,39.0,51.0,32.0,54.0,27.0,43.0,20.0,20.0,5.0,121.0,227.0,13.0,12.0,39.0,29.0,10.0,
Opposition,Opposition,196,84,129,325,11,12.0,34.0,57.0,34.0,46.0,38.0,45.0,20.0,20.0,1.0,127.0,199.0,7.0,11.0,42.0,10.0,9.0,
