West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",13,2,7,20,,,,2.0,3.0,5.0,6.0,3.0,,1.0,,10.0,10.0,,,1.0,1.0,,
15,"Chambers, Callum",7,4,2,9,1,,,,1.0,4.0,,2.0,1.0,1.0,,4.0,6.0,1.0,,,1.0,,
22,"Collica, Michael",7,4,4,11,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,6.0,5.0,,,7.0,,,
9,"Cousins, Ben",6,3,13,19,,,,,,3.0,5.0,4.0,3.0,1.0,,10.0,13.0,,,,,,
20,"Cox, Dean",2,1,3,5,,,1.0,,,1.0,,2.0,,1.0,,1.0,3.0,,,,,,
32,"Embley, Andrew",6,3,,6,,,,2.0,,3.0,1.0,2.0,,2.0,,2.0,4.0,,,1.0,2.0,,
7,"Fletcher, Chad",13,2,11,24,,,,3.0,2.0,3.0,4.0,4.0,,1.0,,7.0,17.0,,,2.0,2.0,,
1,"Gardiner, Michael",15,9,5,20,,3.0,20.0,,,5.0,3.0,3.0,,2.0,2.0,5.0,14.0,1.0,,1.0,2.0,,
35,"Green, Kasey",11,8,4,15,,,,,6.0,1.0,3.0,1.0,,,,3.0,12.0,,,2.0,3.0,,
39,"Hunter, Adam",9,5,7,16,,,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,7.0,9.0,2.0,,5.0,2.0,,
27,"Jakovich, Glen",11,3,5,16,,,,,4.0,,3.0,1.0,,,,11.0,6.0,1.0,,3.0,2.0,,
3,"Judd, Chris",13,4,5,18,3,,,3.0,1.0,4.0,1.0,1.0,,,,6.0,13.0,,,3.0,2.0,,
4,"Kerr, Daniel",11,2,11,22,2,,,,3.0,4.0,3.0,3.0,,1.0,,7.0,15.0,,,1.0,2.0,,
45,"Lynch, Quinten",8,4,2,10,5,1.0,,,,1.0,1.0,2.0,2.0,,,8.0,3.0,1.0,3.0,1.0,,,
30,"Matera, Peter",12,,3,15,1,,1.0,3.0,1.0,3.0,5.0,1.0,2.0,,,8.0,7.0,,,,,,
33,"Matera, Phillip",7,5,4,11,2,1.0,,1.0,2.0,2.0,,1.0,,,,5.0,7.0,,2.0,1.0,,,
11,"McIntosh, Ashley",6,5,3,9,,,2.0,2.0,5.0,,,1.0,1.0,,,3.0,6.0,1.0,,7.0,2.0,,
16,"Prior, Michael",5,,3,8,,,,,1.0,,3.0,2.0,1.0,1.0,,4.0,4.0,,,2.0,,,
25,"Sierakowski, David",1,1,2,3,,1.0,,1.0,,1.0,,,,,,1.0,2.0,,,1.0,,,
37,"Williams, Andrew",4,2,3,7,,2.0,,1.0,,4.0,,1.0,,,,2.0,6.0,,,3.0,2.0,,
44,"Wirrpanda, David",13,4,4,17,1,,,1.0,,3.0,3.0,2.0,,1.0,,5.0,12.0,1.0,1.0,,1.0,,
13,"Wooden, Josh",10,5,12,22,,1.0,,3.0,,2.0,2.0,2.0,1.0,,,5.0,17.0,,,3.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,76,113,303,15,10.0,25.0,25.0,35.0,52.0,46.0,40.0,13.0,13.0,2.0,120.0,191.0,8.0,6.0,44.0,27.0,,
Opposition,Opposition,207,88,130,337,15,16.0,37.0,34.0,33.0,60.0,29.0,33.0,13.0,13.0,4.0,123.0,211.0,13.0,11.0,23.0,22.0,,
