Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Allen, Tim",1,,,1,,,,,,,,,,,,,,,,,,,
6,"Barnes, John",10,6,5,15,3,,15.0,1.0,,,,,3.0,3.0,3.0,,,,,,,,
9,"Breuer, Shayne",8,2,5,13,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
40,"Brown, Paul",10,6,6,16,,,,,,,,,3.0,,,,,,,,,,
2,"Colbert, Leigh",20,7,15,35,2,,,2.0,,,,,2.0,2.0,,,,,,,,,
7,"Couch, Paul",8,3,9,17,1,,,,,,,,2.0,,,,,,,,,,
36,"Graham, Ben",5,1,3,8,,,,,,,,,1.0,,,,,,,,,,
14,"Handley, Steven",6,2,6,12,,,2.0,1.0,,,,,,,,,,,,,,,
42,"Hickmott, Adrian",8,5,2,10,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
32,"Hocking, Garry",18,7,10,28,2,,,2.0,,,,,1.0,2.0,2.0,,,,,,,,
4,"Lord, Aaron",17,7,8,25,,1.0,,,,,,,1.0,2.0,,,,,,,,,
18,"Lynch, Paul",2,,1,3,,,,1.0,,,,,,,,,,,,,,,
21,"Mansfield, Michael",2,2,5,7,,1.0,,1.0,,,,,,2.0,,,,,,,,,
17,"McGrath, Tim",10,5,4,14,,,,,,,,,,1.0,,,,,,,,,
31,"Mensch, David",15,7,4,19,4,1.0,1.0,,,,,,1.0,,,,,,,,,,
23,"Pickering, Liam",23,3,10,33,,1.0,,2.0,,,,,2.0,,,,,,,,,,
15,"Riccardi, Peter",9,3,6,15,6,,,3.0,,,,,1.0,,1.0,,,,,,,,
27,"Sanderson, Brenton",4,5,6,10,,,,2.0,,,,,,,,,,,,,,,
12,"Sholl, Brad",11,4,8,19,,,,2.0,,,,,1.0,,,,,,,,,,
10,"Tanner, Grant",10,5,10,20,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
11,"Tudor, Leigh",10,3,5,15,3,1.0,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,83,128,335,23,10.0,19.0,23.0,,,,,20.0,15.0,6.0,,,,,,,,
Opposition,Opposition,180,67,90,270,15,12.0,19.0,23.0,,,,,15.0,20.0,,,,,,,,,
