Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Ballantyne, Hayden",8,1.0,4.0,12,,1.0,,2.0,,1.0,3.0,3.0,3.0,,,8.0,4,,,1.0,,1.0,91.0
26,"Bradley, Kepler",9,5.0,5.0,14,2.0,,25.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,6.0,7,,,,,,75.0
48,"Broughton, Greg",8,2.0,11.0,19,,,,3.0,5.0,,,3.0,,,,8.0,10,,,4.0,1.0,1.0,100.0
24,"Campbell, Adam",5,2.0,2.0,7,1.0,1.0,,2.0,,1.0,1.0,3.0,,1.0,,3.0,4,,1.0,1.0,,,82.0
30,"Clarke, Zac",2,1.0,11.0,13,,,10.0,3.0,1.0,,4.0,1.0,,,,8.0,5,,,2.0,,1.0,62.0
40,"de Boer, Matt",5,2.0,8.0,13,,,,6.0,1.0,2.0,2.0,2.0,,1.0,,6.0,8,,,5.0,,,89.0
25,"Dodd, Steven",5,4.0,16.0,21,,,,6.0,4.0,,1.0,2.0,2.0,1.0,,12.0,10,,,6.0,,,100.0
41,"Duffield, Paul",21,7.0,5.0,26,,,,4.0,9.0,,2.0,5.0,,1.0,,7.0,18,,,1.0,1.0,,94.0
21,"Foster, Andrew",2,1.0,2.0,4,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,3,,,,,,22.0
14,"Grover, Antoni",6,5.0,7.0,13,1.0,,4.0,3.0,3.0,,,3.0,,3.0,,4.0,9,,1.0,5.0,,,100.0
4,"Hasleby, Paul",13,2.0,13.0,26,,,,3.0,,5.0,5.0,3.0,2.0,1.0,,12.0,13,,,2.0,,1.0,81.0
32,"Hill, Stephen",6,4.0,7.0,13,,,,8.0,3.0,2.0,2.0,4.0,1.0,3.0,,6.0,9,1.0,,,1.0,,78.0
5,"Ibbotson, Garrick",16,4.0,11.0,27,,,,3.0,4.0,3.0,3.0,4.0,,1.0,,9.0,16,1.0,,1.0,,,85.0
18,"McPharlin, Luke",5,2.0,3.0,8,,1.0,,1.0,3.0,,2.0,3.0,,2.0,,5.0,2,1.0,,1.0,,,100.0
16,"Mundy, David",8,3.0,7.0,15,1.0,,1.0,7.0,2.0,3.0,1.0,1.0,,,,5.0,8,1.0,,1.0,,,87.0
7,"Peake, Brett",7,1.0,10.0,17,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,4.0,13,,,3.0,2.0,,89.0
46,"Pearce, Clancee",13,6.0,8.0,21,,1.0,,3.0,3.0,4.0,1.0,3.0,,1.0,,7.0,14,1.0,2.0,,,1.0,75.0
35,"Ruffles, Tim",4,,,4,,,,,,2.0,,,,,,,3,,,1.0,,,79.0
6,"Solomon, Dean",11,3.0,10.0,21,,,,6.0,2.0,,8.0,2.0,2.0,,,10.0,11,,,4.0,,,73.0
8,"Suban, Nick",14,2.0,6.0,20,1.0,1.0,,4.0,3.0,3.0,2.0,3.0,1.0,2.0,,10.0,9,1.0,,2.0,,,76.0
20,"Tarrant, Chris",4,3.0,4.0,8,,,,1.0,3.0,,,1.0,,,,4.0,4,,,8.0,,,70.0
22,"Thornton, Scott",8,4.0,6.0,14,1.0,,,,,3.0,,3.0,1.0,1.0,,6.0,8,,1.0,4.0,,,94.0
Totals,Totals,180,64.0,156.0,336,7.0,5.0,40.0,69.0,49.0,34.0,43.0,54.0,16.0,21.0,1.0,141.0,188,6.0,5.0,52.0,5.0,5.0,
Opposition,Opposition,174,54.0,151.0,325,9.0,8.0,49.0,83.0,25.0,62.0,48.0,49.0,21.0,16.0,5.0,149.0,167,11.0,8.0,49.0,4.0,4.0,
