Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ballard, Charlie",11,6,5,16,,,,,5.0,2.0,,3.0,,2.0,,4.0,10.0,,,5.0,,,92.0
7,"Brodie, Will",19,9,10,29,1,,,9.0,4.0,4.0,6.0,4.0,2.0,2.0,,10.0,17.0,,,2.0,,,82.0
29,"Burgess, Chris",2,3,6,8,,,,1.0,3.0,,,1.0,,1.0,,6.0,2.0,2.0,,13.0,,,77.0
19,"Corbett, Josh",1,3,4,5,,1.0,,,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,,,,79.0
8,"Fiorini, Brayden",18,6,13,31,,,,2.0,2.0,2.0,4.0,2.0,1.0,,,8.0,22.0,,,1.0,2.0,,86.0
5,"Harbrow, Jarrod",23,5,4,27,,,,1.0,10.0,3.0,,1.0,2.0,,,11.0,14.0,,,2.0,,,88.0
39,"Holman, Nick",7,3,8,15,,1.0,,4.0,,2.0,2.0,2.0,2.0,2.0,,8.0,7.0,1.0,2.0,2.0,,1.0,85.0
20,"Hombsch, Jack",7,3,3,10,,,,2.0,3.0,,,3.0,1.0,2.0,,5.0,4.0,1.0,,9.0,,,86.0
38,"Joyce, Jesse",10,5,4,14,1,,,2.0,1.0,,,3.0,1.0,2.0,,3.0,11.0,1.0,1.0,4.0,,,81.0
34,"King, Ben",5,3,3,8,2,1.0,,,,3.0,,1.0,,,,3.0,4.0,,2.0,3.0,,,71.0
41,"Lukosius, Jack",11,6,1,12,1,,,,2.0,,,2.0,,1.0,,4.0,9.0,1.0,1.0,2.0,,,74.0
44,"Macpherson, Darcy",15,6,6,21,,1.0,,6.0,1.0,4.0,,4.0,1.0,1.0,,7.0,15.0,,,2.0,,,84.0
4,"Martin, Jack",11,6,6,17,1,,,5.0,1.0,5.0,4.0,5.0,3.0,2.0,,12.0,5.0,1.0,,1.0,,,81.0
2,"Miles, Anthony",15,2,13,28,,1.0,,2.0,3.0,3.0,6.0,5.0,1.0,2.0,,14.0,15.0,,,4.0,,1.0,79.0
11,"Miller, Touk",1,,3,4,1,,,3.0,,1.0,,1.0,1.0,,,3.0,1.0,,,,,,73.0
31,"Murdoch, Jordan",7,5,2,9,,,,2.0,3.0,,,2.0,1.0,1.0,,1.0,8.0,,,3.0,,,55.0
27,"Powell, Wil",5,3,5,10,1,,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,7.0,6.0,,,2.0,,,89.0
6,"Sexton, Alex",10,2,2,12,1,,,,1.0,5.0,,4.0,,1.0,,2.0,10.0,,,,1.0,2.0,89.0
24,"Swallow, David",11,1,13,24,1,,,5.0,3.0,3.0,3.0,4.0,2.0,2.0,,14.0,10.0,,,,,,86.0
14,"Weller, Lachie",15,7,12,27,,,,2.0,9.0,1.0,,4.0,1.0,1.0,,6.0,17.0,,,3.0,6.0,,92.0
28,"Witts, Jarrod",8,,6,14,,,47.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,,9.0,6.0,,,,,,88.0
30,"Wright, Peter",5,3,4,9,1,,5.0,,1.0,1.0,,1.0,,,,3.0,7.0,,1.0,4.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,87,133,350,11,6.0,52.0,52.0,55.0,43.0,30.0,58.0,21.0,27.0,,142.0,204.0,8.0,8.0,62.0,9.0,5.0,
Opposition,Opposition,224,67,138,362,14,15.0,33.0,56.0,32.0,70.0,42.0,52.0,27.0,21.0,6.0,160.0,201.0,7.0,18.0,59.0,3.0,11.0,
