St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bowey, Brett",6,,6,12,,,,,,,,,2.0,,,,,,,,,,
29,"Burke, Nathan",11,4,20,31,,,,2.0,,,,,2.0,2.0,,,,,,,,,
44,"Devonport, Craig",9,1,11,20,,,,3.0,,,,,,1.0,,,,,,,,,
2,"Frawley, Danny",3,1,2,5,,,,,,,,,1.0,,,,,,,,,,
6,"Grant, David",15,4,9,24,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Harding, Paul",9,3,5,14,,,5.0,1.0,,,,,4.0,1.0,,,,,,,,,
35,"Harvey, Robert",6,,10,16,1,,,1.0,,,,,,1.0,,,,,,,,,
24,"Jeffrey, Russell",12,2,5,17,,,,3.0,,,,,4.0,3.0,,,,,,,,,
9,"Kitschke, Damian",11,7,14,25,1,,14.0,,,,,,1.0,1.0,,,,,,,,,
3,"Krakouer, Jim",13,1,8,21,1,2.0,,4.0,,,,,2.0,,,,,,,,,,
32,"Lawrie, Grant",18,2,4,22,,,,2.0,,,,,3.0,1.0,,,,,,,,,
4,"Lockett, Tony",15,12,3,18,9,4.0,,3.0,,,,,,5.0,1.0,,,,,,,,
23,"Loewe, Stewart",14,15,17,31,,1.0,2.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,
19,"Nixon, Ricky",10,3,4,14,1,1.0,,,,,,,2.0,1.0,,,,,,,,,
27,"Owen, Rod",17,4,4,21,4,4.0,,,,,,,3.0,,,,,,,,,,
41,"Pekin, Tim",18,3,20,38,,,1.0,3.0,,,,,3.0,2.0,2.0,,,,,,,,
37,"Rice, Dean",17,7,6,23,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
8,"Russo, Peter",17,2,15,32,1,1.0,,3.0,,,,,4.0,2.0,,,,,,,,,
26,"Taylor, Kain",1,,3,4,,,,,,,,,,,,,,,,,,,
7,"Winmar, Nicky",14,4,9,23,,2.0,1.0,,,,,,3.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,75,175,411,18,19.0,23.0,30.0,,,,,38.0,27.0,6.0,,,,,,,,
Opposition,Opposition,199,60,119,318,10,9.0,19.0,26.0,,,,,27.0,38.0,,,,,,,,,
