St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Ball, Luke",12,5,13,25,,,1.0,5.0,2.0,3.0,6.0,5.0,2.0,2.0,,13.0,14.0,,,2.0,1.0,,69.0
22,"Birss, Shane",13,10,7,20,2,1.0,,2.0,,5.0,3.0,2.0,1.0,2.0,,4.0,16.0,,3.0,2.0,,1.0,80.0
27,"Blake, Jason",6,8,5,11,,,,1.0,4.0,,,,,,,2.0,9.0,,,1.0,,,94.0
26,"Dal Santo, Nick",11,3,9,20,2,1.0,,1.0,1.0,4.0,2.0,3.0,1.0,1.0,,7.0,13.0,,1.0,,2.0,2.0,88.0
24,"Dempster, Sean",4,3,8,12,,,,,1.0,1.0,,3.0,,,,4.0,8.0,,,4.0,,,84.0
17,"Fiora, Aaron",2,3,4,6,,,1.0,2.0,,,,1.0,,,,1.0,5.0,,1.0,1.0,,,75.0
6,"Fisher, Leigh",2,3,3,5,,,,2.0,,1.0,,1.0,1.0,,,3.0,2.0,1.0,,1.0,,1.0,90.0
25,"Fisher, Sam",8,6,6,14,1,,,2.0,4.0,1.0,,1.0,,1.0,,4.0,10.0,1.0,1.0,4.0,,,94.0
15,"Gardiner, Michael",4,2,5,9,,1.0,17.0,,1.0,1.0,,2.0,1.0,1.0,,4.0,5.0,,,2.0,,1.0,61.0
42,"Geary, Jarryn",6,4,9,15,,,,2.0,1.0,1.0,,2.0,,,,3.0,13.0,,,2.0,,,75.0
18,"Goddard, Brendon",10,7,9,19,1,,1.0,1.0,1.0,1.0,,3.0,,3.0,,3.0,14.0,,1.0,2.0,1.0,,91.0
1,"Gram, Jason",8,4,9,17,,1.0,,1.0,3.0,3.0,2.0,4.0,,1.0,,3.0,13.0,,2.0,1.0,2.0,1.0,88.0
35,"Harvey, Robert",17,8,10,27,,,,2.0,6.0,3.0,,1.0,,,,4.0,23.0,,,2.0,,,74.0
7,"Hayes, Lenny",15,2,17,32,,,,4.0,,9.0,10.0,3.0,3.0,3.0,,16.0,16.0,,,1.0,,,72.0
8,"Hudghton, Max",1,1,3,4,,,,,2.0,,,,,,,3.0,1.0,,,7.0,,,82.0
38,"Jones, Clinton",8,4,12,20,,1.0,,4.0,,2.0,1.0,1.0,1.0,,,7.0,13.0,,,,,,79.0
2,"King, Steven",4,2,5,9,,,11.0,,2.0,,2.0,3.0,1.0,1.0,,4.0,4.0,,,,,,53.0
23,"Koschitzke, Justin",9,8,,9,4,1.0,1.0,,,1.0,,2.0,,2.0,,3.0,6.0,2.0,6.0,3.0,,1.0,100.0
44,"Milne, Stephen",6,2,4,10,2,,,3.0,,2.0,2.0,1.0,1.0,,,6.0,4.0,,1.0,2.0,,1.0,90.0
11,"Montagna, Leigh",17,4,6,23,1,1.0,,,4.0,6.0,1.0,1.0,,,,3.0,20.0,,1.0,1.0,2.0,1.0,82.0
12,"Riewoldt, Nick",8,8,5,13,1,1.0,,,,3.0,,2.0,1.0,,,7.0,6.0,5.0,3.0,,,1.0,95.0
13,"Schneider, Adam",5,2,8,13,,,,1.0,2.0,3.0,,2.0,,1.0,,3.0,11.0,,,4.0,3.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,99,157,333,14,11.0,32.0,33.0,34.0,50.0,29.0,43.0,13.0,18.0,,107.0,226.0,9.0,20.0,42.0,11.0,10.0,
Opposition,Opposition,200,92,157,357,21,15.0,33.0,58.0,34.0,58.0,32.0,37.0,18.0,13.0,6.0,117.0,235.0,12.0,24.0,51.0,43.0,14.0,
