Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",28y 28d,102 (43-2-57 43.14%),67 (0.66),9 (1-0-8 11.11%),6 (0.67)
26,"Doyle, Greg",25y 244d,27 (12-0-15 44.44%),16 (0.59),25 (12-0-13 48.00%),13 (0.52)
33,"Farmer, Jeff",18y 336d,13 (0-0-13 0.00%),9 (0.69),←,
20,"Febey, Matthew",26y 280d,79 (36-0-43 45.57%),21 (0.27),←,
32,"Gaspar, Damien",21y 58d,12 (4-0-8 33.33%),,←,
15,"Hopgood, Paul",22y 309d,49 (24-0-25 48.98%),3 (0.06),←,
7,"Kowal, Darren",23y 342d,61 (29-0-32 47.54%),29 (0.48),←,
37,"Lamprill, Andrew",27y 21d,25 (8-0-17 32.00%),3 (0.12),←,
17,"Lovett, Brett",30y 5d,206 (112-1-93 54.61%),38 (0.18),←,
3,"Lyon, Garry",28y 255d,196 (109-1-86 55.87%),371 (1.89),←,
45,"McHardy, Todd",19y 49d,3 (0-0-3 0.00%),1 (0.33),←,
9,"Neitz, David",21y 124d,75 (33-0-42 44.00%),59 (0.79),←,
18,"Nettelbeck, Craig",23y 365d,53 (11-2-40 22.64%),37 (0.70),8 (1-0-7 12.50%),10 (1.25)
4,"Obst, Andrew",31y 280d,118 (61-0-57 51.69%),55 (0.47),←,
35,"Ormond-Allen, Trent",19y 349d,2 (0-0-2 0.00%),,←,
14,"Polley, Michael",19y 254d,1 (0-0-1 0.00%),,←,
10,"Seecamp, Marcus",23y 303d,80 (28-0-52 35.00%),15 (0.19),29 (10-0-19 34.48%),5 (0.17)
11,"Stynes, Jim",30y 32d,209 (112-1-96 53.83%),120 (0.57),←,
2,"Tingay, Stephen",25y 286d,125 (66-0-59 52.80%),57 (0.46),←,
8,"Turley, Craig",30y 275d,123 (75-2-46 61.79%),97 (0.79),8 (1-0-7 12.50%),6 (0.75)
13,"Yze, Adem",18y 247d,17 (5-0-12 29.41%),4 (0.24),←,
Totals,Totals,24y 246d,1576 (768-9-799 48.73%),1002 (0.64),,
C,"Balme, Neil",44y 131d,76 (34-0-42 44.74%),,←,
