Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
51,"Berbakov, Peter",22y 247d,5 (2-0-3 40.00%),,←,
14,"Calthorpe, David",22y 252d,51 (29-1-21 57.84%),39 (0.76),←,
9,"Cockatoo-Collins, Che",21y 51d,34 (19-2-13 58.82%),49 (1.44),←,
36,"Cummings, Scott",22y 98d,27 (16-1-10 61.11%),55 (2.04),←,
7,"Daniher, Chris",30y 25d,93 (52-3-38 57.53%),23 (0.25),←,
22,"Doolan, Ben",23y 106d,53 (23-2-28 45.28%),7 (0.13),28 (16-1-11 58.93%),3 (0.11)
31,"Fletcher, Dustin",20y 354d,57 (36-2-19 64.91%),8 (0.14),←,
30,"Fraser, Mark",25y 81d,53 (29-1-23 55.66%),24 (0.45),8 (3-1-4 43.75%),1 (0.13)
39,"Hardwick, Damien",23y 251d,36 (21-1-14 59.72%),8 (0.22),←,
5,"Hird, James",23y 81d,69 (40-3-26 60.14%),116 (1.68),←,
18,"Lloyd, Matthew",18y 9d,8 (3-1-4 43.75%),10 (1.25),←,
25,"Lucas, Scott",18y 117d,1 (0-0-1 0.00%),,←,
2,"Mercuri, Mark",22y 64d,62 (38-2-22 62.90%),87 (1.40),←,
24,"Misiti, Joe",21y 168d,68 (40-3-25 61.03%),29 (0.43),←,
3,"OConnor, Ryan",21y 303d,27 (15-2-10 59.26%),23 (0.85),←,
10,"ODonnell, Gary",30y 349d,186 (113-3-70 61.56%),71 (0.38),←,
15,"Prior, Michael",22y 232d,13 (6-0-7 46.15%),4 (0.31),←,
19,"Somerville, Peter",27y 292d,105 (63-2-40 60.95%),84 (0.80),←,
12,"Symons, Michael",24y 222d,64 (38-2-24 60.94%),68 (1.06),←,
6,"Wellman, Sean",21y 218d,36 (13-1-22 37.50%),9 (0.25),2 (0-0-2 0.00%),
35,"Young, Barry",25y 304d,90 (39-1-50 43.89%),52 (0.58),37 (20-1-16 55.41%),29 (0.78)
Totals,Totals,23y 130d,1138 (635-33-470 55.80%),766 (0.67),,
C,"Sheedy, Kevin",48y 123d,358 (229-4-125 64.53%),,←,
