North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Bergman, Miller",19y 95d,1 (0-0-1 0.00%),,←,
16,"Bonar, Aiden",23y 53d,26 (5-0-21 19.23%),5 (0.19),20 (2-0-18 10.00%),
15,"Bosenavulagi, Atu",21y 225d,15 (4-0-11 26.67%),1 (0.07),12 (2-0-10 16.67%),1 (0.08)
21,"Coleman-Jones, Callum",22y 321d,11 (4-1-6 40.91%),12 (1.09),2 (0-0-2 0.00%),1 (0.50)
25,"Curtis, Paul",19y 57d,2 (0-0-2 0.00%),2 (1.00),←,
9,"Davies-Uniacke, Luke",22y 326d,56 (15-1-40 27.68%),15 (0.27),←,
22,"Goldstein, Todd",33y 303d,280 (127-2-151 45.71%),142 (0.51),←,
18,"Greenwood, Hugh",30y 55d,90 (41-2-47 46.67%),47 (0.52),7 (1-0-6 14.29%),2 (0.29)
6,"Horne-Francis, Jason",18y 313d,7 (1-0-6 14.29%),1 (0.14),←,
20,"Larkey, Nick",23y 328d,58 (16-1-41 28.45%),99 (1.71),←,
1,"Mahony, Jack",20y 169d,36 (5-1-30 15.28%),16 (0.44),←,
11,"McDonald, Luke",27y 80d,144 (64-0-80 44.44%),17 (0.12),←,
39,"Perez, Flynn",20y 248d,7 (0-0-7 0.00%),,←,
8,"Scott, Bailey",21y 295d,41 (5-1-35 13.41%),19 (0.46),←,
12,"Simpkin, Jy",24y 56d,102 (33-1-68 32.84%),39 (0.38),←,
2,"Stephenson, Jaidyn",23y 105d,78 (37-1-40 48.08%),94 (1.21),24 (3-1-20 14.58%),18 (0.75)
5,"Taylor, Curtis",22y 24d,37 (8-1-28 22.97%),15 (0.41),←,
26,"Thomas, Tarryn",22y 36d,51 (17-1-33 34.31%),44 (0.86),←,
28,"Turner, Kayne",26y 120d,108 (46-1-61 43.06%),58 (0.54),←,
19,"Walker, Josh",29y 169d,129 (45-2-82 35.66%),75 (0.58),44 (8-1-35 19.32%),6 (0.14)
17,"Young, Lachie",23y 24d,30 (7-1-22 25.00%),1 (0.03),22 (3-1-18 15.91%),
7,"Ziebell, Jack",31y 61d,246 (109-1-136 44.51%),172 (0.70),←,
44,"Zurhaar, Cameron",23y 343d,70 (21-1-48 30.71%),85 (1.21),←,
Totals,Totals,23y 356d,1625 (610-19-996 37.54%),959 (0.59),,
C,"Noble, David",54y 350d,29 (5-1-23 18.97%),,←,
