Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",22y 275d,9 (5-0-4 55.56%),5 (0.56),←,
22,"Blakey, Nick",22y 97d,65 (31-0-34 47.69%),31 (0.48),←,
13,"Florent, Oliver",23y 317d,105 (54-0-51 51.43%),36 (0.34),←,
42,"Fox, Robbie",29y 49d,55 (23-0-32 41.82%),8 (0.15),←,
21,"Gulden, Errol",19y 321d,30 (20-0-10 66.67%),24 (0.80),←,
9,"Hayward, Will",23y 221d,101 (53-0-48 52.48%),117 (1.16),←,
5,"Heeney, Isaac",26y 30d,141 (89-0-52 63.12%),169 (1.20),←,
19,"Ladhams, Peter",24y 141d,41 (28-0-13 68.29%),22 (0.54),9 (6-0-3 66.67%),1 (0.11)
44,"Lloyd, Jake",28y 257d,187 (114-0-73 60.96%),31 (0.17),←,
39,"McCartin, Paddy",26y 46d,46 (18-1-27 40.22%),34 (0.74),11 (8-0-3 72.73%),
30,"McCartin, Tom",22y 156d,82 (44-0-38 53.66%),28 (0.34),←,
6,"McDonald, Logan",20y 61d,16 (12-0-4 75.00%),19 (1.19),←,
27,"McInerney, Justin",21y 290d,41 (23-0-18 56.10%),17 (0.41),←,
14,"Mills, Callum",25y 63d,122 (68-0-54 55.74%),12 (0.10),←,
38,"ORiordan, Colin",26y 235d,33 (16-0-17 48.48%),1 (0.03),←,
11,"Papley, Tom",25y 326d,128 (73-0-55 57.03%),198 (1.55),←,
26,"Parker, Luke",29y 222d,247 (152-1-94 61.74%),187 (0.76),←,
24,"Rampe, Dane",32y 2d,202 (129-1-72 64.11%),6 (0.03),←,
20,"Reid, Sam",30y 159d,168 (106-2-60 63.69%),172 (1.02),←,
25,"Ronke, Ben",24y 168d,43 (22-0-21 51.16%),39 (0.91),←,
8,"Rowbottom, James",21y 258d,56 (27-0-29 48.21%),16 (0.29),←,
1,"Warner, Chad",21y 16d,26 (15-0-11 57.69%),14 (0.54),←,
15,"Wicks, Sam",22y 263d,36 (22-0-14 61.11%),24 (0.67),←,
Totals,Totals,24y 300d,1980 (1144-5-831 57.78%),1210 (0.61),,
C,"Longmire, John",51y 155d,270 (167-2-101 62.22%),,←,
