Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",13,7.0,13,26,,,,2.0,8.0,2.0,1.0,1.0,1.0,,,6.0,19,,,4.0,4.0,,100.0
35,"Biglands, Rhett",2,1.0,6,8,,,19.0,1.0,,3.0,3.0,3.0,,2.0,,6.0,2,,,1.0,,1.0,73.0
10,"Bode, Matthew",7,1.0,10,17,,2.0,,5.0,2.0,3.0,3.0,1.0,1.0,1.0,,10.0,7,,,1.0,2.0,2.0,77.0
24,"Burton, Brett",11,8.0,4,15,3.0,3.0,,3.0,,2.0,,1.0,2.0,1.0,,7.0,9,2.0,3.0,3.0,,,90.0
4,"Clarke, Matthew",3,,7,10,,,24.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,,6.0,4,,,1.0,,,58.0
11,"Doughty, Michael",5,5.0,11,16,,,,3.0,1.0,2.0,1.0,2.0,,1.0,,1.0,14,,,1.0,,,83.0
9,"Edwards, Tyson",9,3.0,14,23,1.0,,,5.0,,4.0,2.0,,1.0,,,6.0,18,,,,1.0,,86.0
36,"Goodwin, Simon",15,3.0,13,28,1.0,1.0,,3.0,1.0,5.0,5.0,6.0,1.0,2.0,,10.0,18,,1.0,,,1.0,100.0
34,"Hart, Ben",9,6.0,6,15,,,,2.0,3.0,1.0,,4.0,,2.0,,7.0,9,2.0,,5.0,,,82.0
37,"Hentschel, Trent",2,,5,7,1.0,1.0,,,,,1.0,,1.0,,,6.0,1,,,2.0,,,99.0
18,"Johncock, Graham",8,3.0,5,13,,,,1.0,3.0,1.0,1.0,,,,,5.0,6,,,1.0,,,78.0
3,"Massie, Kris",4,2.0,5,9,,,,2.0,3.0,,,1.0,,,,1.0,8,,,1.0,2.0,,84.0
39,"Mattner, Martin",4,2.0,2,6,1.0,,,2.0,,2.0,,,,,,1.0,6,,,2.0,1.0,1.0,72.0
16,"McGregor, Ken",6,5.0,3,9,1.0,1.0,,,,1.0,,1.0,,,,,8,,2.0,,,,68.0
40,"Porplyzia, Jason",4,2.0,5,9,,1.0,,2.0,,1.0,1.0,,,,,4.0,5,,,,,,55.0
33,"Reilly, Brent",8,1.0,8,16,1.0,1.0,,9.0,1.0,7.0,2.0,4.0,,2.0,,4.0,12,,,2.0,1.0,1.0,84.0
32,"Ricciuto, Mark",8,1.0,5,13,2.0,,,1.0,1.0,,1.0,4.0,2.0,2.0,,7.0,5,,,,,,76.0
25,"Rutten, Ben",6,5.0,8,14,,,,1.0,1.0,,,2.0,1.0,1.0,,4.0,10,,,5.0,2.0,,100.0
12,"Shirley, Robert",6,,4,10,,,1.0,3.0,,3.0,3.0,,1.0,,,3.0,6,,,,1.0,,68.0
27,"Stevens, Scott",11,7.0,5,16,,,,,2.0,1.0,,1.0,,1.0,,9.0,7,3.0,,8.0,,,100.0
5,"Thompson, Scott",13,5.0,17,30,1.0,1.0,,2.0,1.0,3.0,5.0,3.0,1.0,1.0,,14.0,15,1.0,,1.0,2.0,,80.0
7,"van Berlo, Nathan",6,,4,10,,,,2.0,1.0,,1.0,2.0,1.0,,,5.0,5,,,3.0,,,87.0
Totals,Totals,160,67.0,160,320,12.0,11.0,44.0,51.0,30.0,43.0,35.0,40.0,16.0,19.0,,122.0,194,8.0,6.0,41.0,16.0,6.0,
Opposition,Opposition,208,91.0,227,435,26.0,9.0,37.0,59.0,25.0,56.0,47.0,38.0,19.0,16.0,6.0,147.0,293,10.0,15.0,47.0,20.0,17.0,
