Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",28y 255d,165 (59-2-104 36.36%),174 (1.05),145 (55-2-88 38.62%),153 (1.06)
17,"Burns, Scott",26y 105d,107 (39-1-67 36.92%),45 (0.42),←,
19,"Davis, Nick",21y 8d,31 (8-0-23 25.81%),18 (0.58),←,
31,"Dimattina, Andrew",23y 149d,11 (3-0-8 27.27%),4 (0.36),←,
25,"Fraser, Josh",19y 92d,23 (8-0-15 34.78%),11 (0.48),←,
9,"Freeborn, Glenn",28y 60d,92 (48-0-44 52.17%),56 (0.61),37 (10-0-27 27.03%),29 (0.78)
6,"Holland, Brodie",21y 94d,37 (9-0-28 24.32%),40 (1.08),1 (1-0-0 100.00%),3 (3.00)
26,"Johnson, Ben",20y 2d,16 (7-0-9 43.75%),7 (0.44),←,
28,"Kinnear, Ben",22y 39d,30 (10-0-20 33.33%),4 (0.13),←,
18,"Licuria, Paul",23y 93d,47 (12-0-35 25.53%),11 (0.23),37 (10-0-27 27.03%),9 (0.24)
24,"Lockyer, Tarkyn",21y 159d,38 (12-0-26 31.58%),9 (0.24),←,
37,"Lonie, Ryan",18y 34d,2 (1-0-1 50.00%),,←,
12,"McKee, Steven",22y 291d,29 (12-0-17 41.38%),1 (0.03),9 (2-0-7 22.22%),
7,"Molloy, Jarrod",24y 330d,122 (46-1-75 38.11%),162 (1.33),2 (1-0-1 50.00%),4 (2.00)
11,"OBree, Shane",22y 23d,43 (17-0-26 39.53%),15 (0.35),24 (8-0-16 33.33%),12 (0.50)
35,"Prestigiacomo, Simon",23y 66d,71 (22-0-49 30.99%),2 (0.03),←,
3,"Richardson, Mark",28y 158d,120 (48-1-71 40.42%),76 (0.63),←,
38,"Rintoul, Chad",26y 250d,64 (33-1-30 52.34%),28 (0.44),2 (1-0-1 50.00%),2 (1.00)
15,"Steinfort, Carl",24y 6d,67 (34-0-33 50.75%),20 (0.30),2 (1-0-1 50.00%),1 (0.50)
20,"Tarrant, Chris",20y 201d,45 (14-0-31 31.11%),49 (1.09),←,
13,"Ukovic, Andrew",22y 135d,33 (17-0-16 51.52%),16 (0.48),14 (6-0-8 42.86%),8 (0.57)
14,"Wakelin, Shane",26y 238d,96 (42-2-52 44.79%),19 (0.20),2 (1-0-1 50.00%),
Totals,Totals,23y 143d,1289 (501-8-780 38.87%),767 (0.60),,
C,"Malthouse, Mick",47y 233d,402 (231-4-167 57.96%),,24 (8-0-16 33.33%),
