Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 238d,68 (29-0-39 42.65%),24 (0.35),←,
17,"Burns, Scott",27y 208d,129 (53-1-75 41.47%),57 (0.44),←,
8,"Clement, James",25y 318d,120 (47-0-73 39.17%),46 (0.38),36 (21-0-15 58.33%),8 (0.22)
34,"Cloke, Jason",20y 74d,15 (11-0-4 73.33%),2 (0.13),←,
13,"Cole, Richard",19y 4d,7 (4-0-3 57.14%),1 (0.14),←,
1,"Davis, Leon",21y 32d,47 (22-0-25 46.81%),55 (1.17),←,
19,"Davis, Nick",22y 111d,64 (27-0-37 42.19%),75 (1.17),←,
4,"Didak, Alan",19y 154d,16 (11-0-5 68.75%),17 (1.06),←,
25,"Fraser, Josh",20y 195d,58 (29-0-29 50.00%),49 (0.84),←,
9,"Freeborn, Glenn",29y 163d,128 (69-0-59 53.91%),65 (0.51),73 (31-0-42 42.47%),38 (0.52)
26,"Johnson, Ben",21y 105d,44 (24-0-20 54.55%),10 (0.23),←,
18,"Licuria, Paul",24y 196d,83 (33-0-50 39.76%),19 (0.23),73 (31-0-42 42.47%),17 (0.23)
24,"Lockyer, Tarkyn",22y 262d,72 (32-0-40 44.44%),38 (0.53),←,
37,"Lonie, Ryan",19y 137d,30 (17-0-13 56.67%),14 (0.47),←,
12,"McKee, Steven",24y 29d,54 (30-0-24 55.56%),9 (0.17),34 (20-0-14 58.82%),8 (0.24)
11,"OBree, Shane",23y 126d,74 (35-0-39 47.30%),22 (0.30),55 (26-0-29 47.27%),19 (0.35)
35,"Prestigiacomo, Simon",24y 169d,106 (42-0-64 39.62%),2 (0.02),←,
23,"Rocca, Anthony",24y 338d,134 (57-0-77 42.54%),196 (1.46),112 (46-0-66 41.07%),185 (1.65)
29,"Scotland, Heath",21y 363d,34 (11-0-23 32.35%),5 (0.15),←,
15,"Steinfort, Carl",25y 109d,88 (46-0-42 52.27%),24 (0.27),23 (13-0-10 56.52%),5 (0.22)
20,"Tarrant, Chris",21y 304d,76 (32-0-44 42.11%),128 (1.68),←,
14,"Wakelin, Shane",27y 341d,131 (63-2-66 48.85%),19 (0.15),37 (22-0-15 59.46%),
Totals,Totals,23y 131d,1578 (724-3-851 45.88%),877 (0.56),,
C,"Malthouse, Mick",48y 336d,438 (252-4-182 57.99%),,60 (29-0-31 48.33%),
