Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",5,2,3,8,2,1.0,,5.0,,1.0,1.0,4.0,,3.0,,5.0,3.0,,2.0,,1.0,,100.0
3,"Bartel, Jimmy",17,4,6,23,,,,2.0,5.0,1.0,3.0,,,,1.0,9.0,13.0,,,4.0,1.0,,91.0
35,"Chapman, Paul",14,5,4,18,,,,5.0,1.0,6.0,2.0,2.0,2.0,1.0,,8.0,8.0,,,,2.0,,100.0
11,"Corey, Joel",6,,5,11,,,2.0,4.0,1.0,2.0,5.0,1.0,,1.0,,7.0,3.0,,,1.0,,1.0,100.0
7,"Graham, Ben",11,5,3,14,,,1.0,2.0,4.0,2.0,1.0,1.0,,1.0,,9.0,5.0,1.0,,4.0,,,100.0
2,"Harley, Tom",5,3,4,9,,,,1.0,1.0,,,1.0,,1.0,,1.0,8.0,,,2.0,,,100.0
8,"Haynes, David",3,1,1,4,,,,2.0,,3.0,,1.0,1.0,,,2.0,3.0,,,,1.0,,51.0
41,"Hunt, Josh",3,,1,4,,,,2.0,6.0,1.0,,1.0,,,,,4.0,,,2.0,,,66.0
20,"Johnson, Steve",6,4,5,11,,,,1.0,,1.0,1.0,3.0,,1.0,,5.0,6.0,,1.0,,,1.0,63.0
9,"Kelly, James",2,1,1,3,,,,,,2.0,1.0,,1.0,,,3.0,1.0,,,1.0,,,10.0
1,"King, Steven",5,2,4,9,,,16.0,3.0,1.0,3.0,3.0,2.0,,,,4.0,4.0,1.0,,,,,62.0
18,"Kingsley, Kent",7,5,2,9,1,1.0,,2.0,,2.0,1.0,3.0,,,,6.0,3.0,3.0,3.0,,,,95.0
45,"Ling, Cameron",13,7,10,23,,,,3.0,4.0,4.0,2.0,3.0,,1.0,,7.0,17.0,1.0,,,,,86.0
4,"Mackie, Andrew",6,1,,6,,,,1.0,,2.0,,,2.0,,,3.0,3.0,,,,,,72.0
39,"Milburn, Darren",9,2,6,15,,1.0,1.0,5.0,1.0,1.0,2.0,1.0,,1.0,,9.0,6.0,,1.0,6.0,4.0,,100.0
32,"Moloney, Brent",6,4,6,12,1,,,,,3.0,1.0,1.0,,,,3.0,9.0,,1.0,,1.0,,66.0
21,"Mooney, Cameron",10,5,5,15,,,2.0,,4.0,1.0,2.0,5.0,1.0,2.0,,5.0,10.0,1.0,,4.0,1.0,,75.0
34,"Rahilly, James",3,2,5,8,,,,3.0,2.0,,,,1.0,,,5.0,3.0,1.0,,1.0,,,87.0
15,"Riccardi, Peter",9,6,4,13,2,1.0,,1.0,2.0,4.0,,1.0,,,,3.0,10.0,,1.0,,,,84.0
27,"Sanderson, Brenton",9,3,5,14,,,,5.0,1.0,,,2.0,,1.0,,3.0,11.0,,,3.0,,,97.0
30,"Scarlett, Matthew",8,4,2,10,,,,2.0,3.0,,,,1.0,,,4.0,6.0,1.0,,5.0,,,100.0
40,"Wojcinski, David",9,2,9,18,1,1.0,,6.0,3.0,3.0,4.0,1.0,,1.0,,7.0,7.0,,,3.0,1.0,1.0,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,68,91,257,7,7.0,22.0,55.0,39.0,42.0,29.0,33.0,9.0,14.0,1.0,108.0,143.0,9.0,9.0,36.0,12.0,3.0,
Opposition,Opposition,182,76,120,302,7,9.0,43.0,68.0,37.0,48.0,40.0,33.0,14.0,9.0,5.0,134.0,174.0,9.0,8.0,49.0,5.0,3.0,
