Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Athorn, Mark",17,5.0,14,31,,,,2.0,,,,,2.0,,1.0,,,,,,,,
16,"Bolton, David",2,,16,18,,,,2.0,,,,,,1.0,,,,,,,,,
13,"Brunton, Neil",12,1.0,4,16,,,,2.0,,,,,1.0,2.0,,,,,,,,,
7,"Carroll, Dennis",16,3.0,10,26,2.0,2.0,,1.0,,,,,,,,,,,,,,,
29,"Cordy, Neil",14,8.0,5,19,,,,2.0,,,,,2.0,,,,,,,,,,
47,"Higgins, Leon",23,4.0,3,26,2.0,,,2.0,,,,,3.0,1.0,3.0,,,,,,,,
14,"Kelly, Paul",10,4.0,10,20,3.0,2.0,,4.0,,,,,,1.0,,,,,,,,,
37,"Lawson, Jamie",11,1.0,7,18,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
3,"Lewis, Dale",18,7.0,7,25,5.0,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,
32,"Love, Jason",1,,1,2,1.0,,,,,,,,,1.0,,,,,,,,,
34,"Luff, Troy",5,6.0,3,8,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,
50,"McAsey, Darren",4,1.0,3,7,,,,1.0,,,,,1.0,,,,,,,,,,
45,"McKenzie, Warren",6,5.0,9,15,2.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,
10,"Mitchell, Barry",13,2.0,21,34,,1.0,,,,,,,,1.0,,,,,,,,,
35,"Murphy, David",12,8.0,14,26,,2.0,,1.0,,,,,2.0,,,,,,,,,,
40,"Nettelbeck, Craig",8,6.0,4,12,3.0,2.0,,,,,,,,2.0,,,,,,,,,
28,"Page, Glenn",3,,2,5,,,,,,,,,,1.0,,,,,,,,,
15,"Toohey, Bernard",8,2.0,1,9,,,,,,,,,3.0,1.0,,,,,,,,,
48,"Tunbridge, Brad",7,6.0,12,19,1.0,,22.0,,,,,,3.0,1.0,2.0,,,,,,,,
2,"Williams, Greg",7,1.0,15,22,,1.0,,,,,,,4.0,2.0,,,,,,,,,
Totals,Totals,197,70.0,161,358,21.0,14.0,26.0,25.0,,,,,24.0,18.0,6.0,,,,,,,,
Opposition,Opposition,187,62.0,116,303,13.0,16.0,12.0,23.0,,,,,18.0,24.0,,,,,,,,,
