Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",25y 331d,109 (66-1-42 61.01%),173 (1.59),←,
38,"Denham, Sean",24y 80d,67 (37-1-29 55.97%),28 (0.42),23 (13-1-9 58.70%),7 (0.30)
31,"Fletcher, Dustin",18y 72d,10 (7-1-2 75.00%),,←,
29,"Grenvold, David",27y 134d,61 (41-1-19 68.03%),13 (0.21),←,
1,"Harvey, Mark",28y 37d,150 (100-1-49 67.00%),162 (1.08),←,
11,"Hills, Paul",20y 301d,43 (24-1-18 56.98%),8 (0.19),←,
5,"Hird, James",20y 164d,16 (9-1-6 59.38%),32 (2.00),←,
9,"Kickett, Derek",30y 285d,81 (46-1-34 57.41%),89 (1.10),69 (41-1-27 60.14%),77 (1.12)
13,"Long, Michael",23y 290d,93 (59-0-34 63.44%),63 (0.68),←,
24,"Misiti, Joe",18y 251d,17 (10-1-6 61.76%),9 (0.53),←,
10,"ODonnell, Gary",28y 67d,128 (79-1-48 62.11%),47 (0.37),←,
47,"Olarenshaw, Ricky",20y 167d,7 (6-0-1 85.71%),5 (0.71),←,
14,"Plain, Bradley",23y 296d,46 (32-0-14 69.57%),89 (1.93),←,
3,"Salmon, Paul",28y 179d,173 (104-1-68 60.40%),427 (2.47),←,
19,"Somerville, Peter",25y 10d,57 (34-0-23 59.65%),52 (0.91),←,
12,"Symons, Michael",21y 305d,15 (11-0-4 73.33%),14 (0.93),←,
26,"Thompson, Mark",29y 241d,163 (105-2-56 65.03%),47 (0.29),←,
21,"Wallis, Dean",23y 325d,55 (30-1-24 55.45%),21 (0.38),←,
4,"Wanganeen, Gavin",20y 30d,53 (29-1-23 55.66%),25 (0.47),←,
32,"Watson, Tim",32y 5d,291 (182-3-106 63.06%),318 (1.09),←,
Totals,Totals,24y 215d,1635 (1011-18-606 61.83%),1622 (0.99),,
C,"Sheedy, Kevin",45y 206d,298 (194-2-102 65.44%),,←,
