Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",30y 212d,162 (108-2-52 67.28%),181 (1.12),←,
16,"Barnard, Paul",29y 115d,127 (88-0-39 69.29%),61 (0.48),116 (85-0-31 73.28%),57 (0.49)
32,"Blumfield, Justin",24y 196d,118 (81-0-37 68.64%),82 (0.69),←,
23,"Bolton, Mark",23y 66d,25 (16-0-9 64.00%),8 (0.32),←,
33,"Caracella, Blake",25y 85d,113 (79-0-34 69.91%),137 (1.21),←,
35,"Davies, James",19y 313d,1 (0-0-1 0.00%),,←,
15,"Forster-Knight, Robert",20y 63d,20 (12-0-8 60.00%),,←,
26,"Heffernan, Chris",23y 130d,85 (61-0-24 71.76%),32 (0.38),←,
34,"Hille, David",21y 6d,16 (11-0-5 68.75%),7 (0.44),←,
21,"Jacobs, Danny",21y 348d,44 (33-0-11 75.00%),15 (0.34),←,
14,"Johnson, Jason",24y 134d,75 (58-0-17 77.33%),45 (0.60),←,
1,"Johnson, Mark",24y 16d,73 (60-0-13 82.19%),19 (0.26),←,
25,"Lucas, Scott",24y 160d,123 (82-0-41 66.67%),194 (1.58),←,
10,"McVeigh, Mark",21y 133d,44 (31-0-13 70.45%),23 (0.52),←,
2,"Mercuri, Mark",28y 107d,180 (121-3-56 68.06%),230 (1.28),←,
29,"Moorcroft, Gary",26y 53d,84 (60-0-24 71.43%),91 (1.08),←,
11,"Peverill, Damien",22y 331d,17 (12-0-5 70.59%),7 (0.41),←,
9,"Ramanauskas, Adam",21y 201d,62 (49-0-13 79.03%),33 (0.53),←,
40,"Reynolds, Joel",18y 3d,6 (3-0-3 50.00%),3 (0.50),←,
4,"Salmon, Paul",37y 139d,314 (168-4-142 54.14%),554 (1.76),214 (126-2-86 59.35%),513 (2.40)
6,"Wellman, Sean",27y 261d,167 (102-2-63 61.68%),30 (0.18),133 (89-1-43 67.29%),21 (0.16)
41,"Welsh, Andrew",19y 117d,5 (3-0-2 60.00%),,←,
Totals,Totals,24y 112d,1861 (1238-11-612 66.52%),1752 (0.94),,
C,"Sheedy, Kevin",54y 166d,508 (331-5-172 65.65%),,←,
