Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 117d,168 (69-2-97 41.67%),122 (0.73),←,
13,"Brunton, Neil",24y 188d,39 (5-1-33 14.10%),5 (0.13),←,
21,"Bryce, Paul",24y 363d,85 (34-2-49 41.18%),34 (0.40),11 (1-0-10 9.09%),5 (0.45)
28,"Cresswell, Daryn",22y 49d,20 (1-0-19 5.00%),24 (1.20),←,
5,"Daniels, Jayson",22y 141d,85 (26-1-58 31.18%),19 (0.22),11 (1-0-10 9.09%),
24,"Dipetta, Aldo",21y 188d,6 (2-0-4 33.33%),3 (0.50),1 (0-0-1 0.00%),
43,"Direen, Scott",20y 263d,7 (1-0-6 14.29%),6 (0.86),←,
6,"Dunkley, Andrew",25y 11d,30 (3-1-26 11.67%),1 (0.03),←,
48,"Gray, Troy",20y 134d,14 (1-1-12 10.71%),7 (0.50),←,
47,"Higgins, Leon",25y 13d,96 (32-2-62 34.38%),68 (0.71),←,
31,"Holmes, Darren",22y 310d,33 (6-2-25 21.21%),4 (0.12),←,
14,"Kelly, Paul",23y 347d,66 (12-2-52 19.70%),34 (0.52),←,
3,"Lewis, Dale",24y 67d,55 (10-2-43 20.00%),59 (1.07),←,
16,"McGovern, Andrew",25y 94d,20 (4-1-15 22.50%),7 (0.35),←,
17,"Mooney, Jason",20y 35d,14 (1-0-13 7.14%),1 (0.07),←,
35,"Murphy, David",30y 321d,154 (62-0-92 40.26%),90 (0.58),←,
44,"Osborne, Richard",29y 24d,197 (81-0-116 41.12%),440 (2.23),10 (1-0-9 10.00%),29 (2.90)
10,"Watters, Scott",24y 166d,60 (31-2-27 53.33%),21 (0.35),14 (1-0-13 7.14%),8 (0.57)
9,"Werner, Michael",24y 30d,49 (26-0-23 53.06%),76 (1.55),9 (0-0-9 0.00%),16 (1.78)
27,"Wheeler, Sanford",23y 95d,35 (4-1-30 12.86%),6 (0.17),←,
Totals,Totals,24y 20d,1233 (411-20-802 33.33%),1027 (0.83),,
C,"Barassi, Ron",57y 133d,465 (264-4-197 57.20%),,9 (1-0-8 11.11%),
