Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",10,5,1,11,,3.0,1.0,1.0,,3.0,1.0,,1.0,2.0,,5.0,5.0,2.0,2.0,1.0,,,
33,"Barlow, Kris",14,6,1,15,1,1.0,,1.0,,7.0,1.0,2.0,1.0,,,4.0,9.0,,,2.0,,,
17,"Chick, Daniel",14,4,3,17,,,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,,9.0,8.0,1.0,,8.0,,,
23,"Collica, Michael",12,5,7,19,1,,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,10.0,10.0,,1.0,3.0,,,
9,"Crawford, Shane",19,3,10,29,,,,4.0,3.0,6.0,4.0,1.0,1.0,1.0,,10.0,13.0,,,3.0,,,
24,"Croad, Trent",10,6,,10,6,1.0,,,,,,,,1.0,3.0,4.0,6.0,2.0,6.0,1.0,,,
19,"Dixon, Ben",8,4,5,13,2,4.0,,2.0,,1.0,,3.0,,1.0,,8.0,4.0,1.0,1.0,1.0,,,
34,"Graham, Mark",17,10,11,28,2,,,2.0,3.0,,,3.0,1.0,1.0,2.0,9.0,19.0,1.0,2.0,1.0,1.0,,
5,"Harford, Daniel",14,3,7,21,,1.0,,,5.0,6.0,4.0,2.0,2.0,,,12.0,9.0,1.0,1.0,1.0,,,
3,"Hay, Jonathan",9,2,2,11,,,,1.0,5.0,2.0,,2.0,2.0,2.0,,3.0,8.0,,,,3.0,,
15,"Lord, Aaron",7,3,3,10,1,1.0,,1.0,,2.0,,3.0,,1.0,,4.0,7.0,,,,1.0,,
7,"McCabe, Luke",7,3,11,18,1,,,1.0,2.0,1.0,2.0,,2.0,2.0,,8.0,10.0,1.0,,1.0,,,
18,"McPharlin, Luke",2,1,,2,1,,,,,2.0,,,,,,2.0,,1.0,,1.0,,,
20,"Rawlings, Jade",12,5,4,16,,,,,2.0,,1.0,4.0,,1.0,,7.0,8.0,2.0,,2.0,,,
32,"Rock, Anthony",6,3,3,9,,,,,4.0,1.0,,1.0,,1.0,,1.0,7.0,,,,,,
39,"Rode, Steven",3,2,,3,,,4.0,2.0,,1.0,,,,3.0,,,3.0,,,,,,
4,"Salmon, Paul",4,2,1,5,,1.0,10.0,1.0,1.0,,3.0,1.0,2.0,,,4.0,2.0,,1.0,4.0,,,
11,"Smith, Joel",7,3,3,10,,,,2.0,,2.0,,2.0,,,,3.0,7.0,,,1.0,,,
29,"Tallis, Rayden",17,11,3,20,,,,,4.0,1.0,,,,2.0,,6.0,14.0,,,,2.0,,
6,"Taylor, Richard",17,6,5,22,1,1.0,,3.0,2.0,6.0,2.0,2.0,1.0,3.0,,10.0,12.0,,3.0,3.0,1.0,,
21,"Vandenberg, Richard",9,5,10,19,,1.0,,2.0,2.0,3.0,2.0,2.0,2.0,3.0,,8.0,12.0,1.0,,4.0,,,
36,"Young, Barry",11,4,5,16,,,,6.0,2.0,2.0,1.0,4.0,3.0,2.0,,5.0,11.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,96,95,324,16,17.0,18.0,33.0,37.0,56.0,25.0,34.0,24.0,28.0,6.0,132.0,184.0,13.0,17.0,38.0,8.0,,
Opposition,Opposition,190,73,93,283,10,14.0,27.0,24.0,27.0,56.0,40.0,34.0,28.0,24.0,,123.0,155.0,14.0,12.0,22.0,4.0,,
