Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 243d,192 (89-2-101 46.88%),67 (0.35),161 (86-2-73 54.04%),55 (0.34)
14,"Cameron, Darcy",27y 307d,57 (30-1-26 53.51%),46 (0.81),56 (30-1-25 54.46%),46 (0.82)
46,"Cox, Mason",32y 68d,99 (58-0-41 58.59%),106 (1.07),←,
25,"Crisp, Jack",29y 231d,210 (110-2-98 52.86%),65 (0.31),192 (103-2-87 54.17%),55 (0.29)
7,"Daicos, Josh",24y 176d,87 (49-1-37 56.90%),47 (0.54),←,
35,"Daicos, Nick",20y 138d,35 (26-0-9 74.29%),13 (0.37),←,
2,"de Goey, Jordan",27y 67d,146 (79-2-65 54.79%),182 (1.25),←,
5,"Elliott, Jamie",30y 273d,165 (99-2-64 60.61%),237 (1.44),←,
33,"Ginnivan, Jack",20y 163d,34 (24-0-10 70.59%),52 (1.53),←,
23,"Hill, Bobby",23y 101d,51 (26-1-24 51.96%),47 (0.92),10 (9-0-1 90.00%),13 (1.30)
32,"Hoskin-Elliott, Will",29y 261d,191 (91-2-98 48.17%),165 (0.86),139 (79-2-58 57.55%),123 (0.88)
40,"Johnson, Ash",25y 227d,17 (13-0-4 76.47%),25 (1.47),←,
37,"Markov, Oleg",27y 13d,58 (28-0-30 48.28%),5 (0.09),7 (6-0-1 85.71%),
4,"Maynard, Brayden",26y 243d,171 (89-2-80 52.63%),17 (0.10),←,
31,"McCreery, Beau",22y 32d,45 (28-0-17 62.22%),35 (0.78),←,
41,"Mihocek, Brody",30y 106d,112 (67-1-44 60.27%),190 (1.70),←,
6,"Mitchell, Tom",29y 355d,181 (96-3-82 53.87%),80 (0.44),10 (9-0-1 90.00%),4 (0.40)
30,"Moore, Darcy",27y 116d,136 (69-2-65 51.47%),67 (0.49),←,
28,"Murphy, Nathan",23y 157d,42 (28-0-14 66.67%),1 (0.02),←,
9,"Noble, John",26y 57d,79 (45-1-33 57.59%),5 (0.06),←,
10,"Pendlebury, Scott",35y 134d,367 (221-3-143 60.63%),188 (0.51),←,
3,"Quaynor, Isaac",23y 126d,69 (38-0-31 55.07%),3 (0.04),←,
22,"Sidebottom, Steele",32y 139d,299 (181-4-114 61.20%),188 (0.63),←,
Totals,Totals,27y 67d,2843 (1584-29-1230 55.72%),1831 (0.64),,
C,"McRae, Craig",49y 241d,35 (26-0-9 74.29%),,←,
