Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 260d,35 (19-0-16 54.29%),14 (0.40),←,
20,"Brogan, Dean",30y 125d,125 (80-1-44 64.40%),40 (0.32),←,
27,"Carlile, Alipate",21y 353d,36 (17-0-19 47.22%),1 (0.03),←,
2,"Carr, Josh",28y 354d,192 (120-1-71 62.76%),106 (0.55),109 (80-1-28 73.85%),62 (0.57)
30,"Chaplin, Troy",23y 54d,65 (33-1-31 51.54%),7 (0.11),←,
35,"Cornes, Chad",29y 157d,202 (123-1-78 61.14%),156 (0.77),←,
18,"Cornes, Kane",26y 103d,166 (99-1-66 59.94%),70 (0.42),←,
33,"Ebert, Brett",25y 151d,102 (52-1-49 51.47%),152 (1.49),←,
17,"Gray, Robbie",21y 19d,19 (9-0-10 47.37%),29 (1.53),←,
22,"Hartlett, Hamish",18y 247d,1 (1-0-0 100.00%),,←,
29,"Krakouer, Nathan",20y 348d,18 (12-0-6 66.67%),5 (0.28),←,
5,"Lade, Brendon",32y 282d,216 (122-3-91 57.18%),169 (0.78),←,
44,"Logan, Tom",23y 290d,40 (17-0-23 42.50%),11 (0.28),37 (17-0-20 45.95%),11 (0.30)
4,"Motlop, Daniel",27y 33d,101 (45-1-55 45.05%),171 (1.69),54 (25-0-29 46.30%),118 (2.19)
6,"Pearce, Danyle",23y 11d,75 (36-0-39 48.00%),45 (0.60),←,
36,"Pettigrew, Michael",24y 33d,80 (38-0-42 47.50%),25 (0.31),←,
15,"Rodan, David",25y 192d,115 (45-0-70 39.13%),94 (0.82),50 (26-0-24 52.00%),51 (1.02)
3,"Salopek, Steven",23y 301d,82 (44-0-38 53.66%),41 (0.50),←,
9,"Surjan, Jacob",23y 246d,70 (38-0-32 54.29%),11 (0.16),←,
21,"Thomas, Matt",22y 50d,19 (6-0-13 31.58%),5 (0.26),←,
37,"Thompson, Wade",20y 233d,2 (2-0-0 100.00%),,←,
16,"Tredrea, Warren",30y 115d,231 (134-2-95 58.44%),500 (2.16),←,
Totals,Totals,24y 263d,1992 (1092-12-888 54.82%),1652 (0.83),,
C,"Williams, Mark",50y 240d,240 (139-2-99 58.33%),,←,
