North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",2,,6,8,,,,2.0,,,1.0,2.0,,,,6.0,,,,1.0,,,66.0
18,"Atley, Shaun",12,5,7,19,,,,1.0,3.0,3.0,,1.0,,,,4.0,15.0,,,4.0,3.0,,89.0
50,"Brown, Ben",8,7,3,11,2,1.0,,1.0,,1.0,,2.0,,1.0,,6.0,5.0,3.0,4.0,3.0,,,98.0
10,"Cunnington, Ben",9,4,13,22,,1.0,,8.0,,1.0,8.0,2.0,,1.0,,12.0,10.0,1.0,,1.0,,,76.0
15,"Dal Santo, Nick",17,7,14,31,2,,,2.0,2.0,5.0,1.0,2.0,,,,8.0,23.0,1.0,2.0,5.0,,,89.0
38,"Daw, Majak",3,1,6,9,,2.0,3.0,,1.0,2.0,,1.0,1.0,,,7.0,2.0,1.0,1.0,4.0,1.0,,86.0
14,"Dumont, Trent",7,5,11,18,,,,3.0,2.0,4.0,1.0,1.0,,,,8.0,10.0,,,2.0,,1.0,66.0
11,"Firrito, Michael",7,4,5,12,,,,1.0,2.0,3.0,,4.0,,,,6.0,5.0,1.0,,3.0,,,87.0
43,"Gibson, Sam",11,6,13,24,,,,2.0,1.0,4.0,1.0,3.0,1.0,1.0,,4.0,20.0,,,3.0,,,91.0
22,"Goldstein, Todd",6,3,7,13,1,1.0,25.0,,1.0,2.0,2.0,1.0,2.0,,,5.0,8.0,1.0,1.0,2.0,,1.0,86.0
6,"Hansen, Lachlan",6,3,9,15,,1.0,,6.0,1.0,1.0,,1.0,1.0,,,2.0,13.0,,,,,,92.0
29,"Harvey, Brent",16,6,16,32,3,2.0,,5.0,,3.0,,2.0,2.0,,1.0,14.0,19.0,1.0,3.0,1.0,1.0,,93.0
34,"Macmillan, Jamie",21,11,10,31,,,,2.0,9.0,7.0,,2.0,1.0,,,8.0,22.0,1.0,,5.0,5.0,,89.0
2,"McKenzie, Brad",12,3,6,18,1,,,3.0,2.0,1.0,,6.0,2.0,1.0,,5.0,12.0,,,2.0,,1.0,80.0
17,"Mullett, Aaron",8,4,6,14,,,,4.0,1.0,,,1.0,,,,5.0,9.0,,,,,,81.0
20,"Petrie, Drew",9,4,5,14,1,2.0,,2.0,,5.0,,3.0,2.0,1.0,,6.0,8.0,,2.0,1.0,,,100.0
9,"Swallow, Andrew",9,2,18,27,,,,14.0,2.0,3.0,7.0,4.0,5.0,1.0,,16.0,11.0,,,1.0,,,85.0
25,"Tarrant, Robbie",10,7,8,18,,,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,13.0,1.0,,9.0,,,97.0
12,"Thomas, Lindsay",12,1,3,15,,2.0,,4.0,,2.0,4.0,3.0,,2.0,,11.0,4.0,1.0,1.0,2.0,1.0,,81.0
16,"Thompson, Scott",,,1,1,,,,,,,,,,,,,1.0,,,1.0,,,16.0
8,"Wells, Daniel",17,6,14,31,,,,4.0,3.0,7.0,7.0,1.0,,,,11.0,21.0,,1.0,3.0,3.0,2.0,77.0
7,"Ziebell, Jack",18,5,7,25,,2.0,,6.0,2.0,8.0,3.0,5.0,1.0,,,8.0,17.0,,1.0,3.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,94,188,408,10,16.0,28.0,71.0,34.0,63.0,37.0,48.0,21.0,9.0,1.0,159.0,248.0,12.0,16.0,56.0,14.0,5.0,
Opposition,Opposition,204,82,153,357,12,13.0,45.0,70.0,49.0,49.0,33.0,59.0,9.0,21.0,5.0,154.0,207.0,16.0,9.0,57.0,4.0,7.0,
