North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 143d,43 (20-1-22 47.67%),33 (0.77),←,
28,"Bastinac, Ryan",20y 66d,33 (17-0-16 51.52%),10 (0.30),←,
33,"Campbell, Matt",24y 218d,66 (34-1-31 52.27%),70 (1.06),←,
27,"Edwards, Aaron",27y 178d,72 (38-1-33 53.47%),105 (1.46),68 (34-1-33 50.74%),103 (1.51)
11,"Firrito, Michael",27y 273d,169 (81-2-86 48.52%),27 (0.16),←,
32,"Garlett, Cruize",22y 174d,25 (11-0-14 44.00%),5 (0.20),←,
22,"Goldstein, Todd",23y 57d,57 (27-1-29 48.25%),34 (0.60),←,
24,"Greenwood, Levi",22y 189d,41 (20-1-20 50.00%),8 (0.20),←,
17,"Grima, Nathan",26y 22d,41 (20-1-20 50.00%),,←,
6,"Hansen, Lachlan",23y 10d,67 (30-1-36 45.52%),49 (0.73),←,
23,"Harper, Kieran",19y 73d,13 (7-0-6 53.85%),11 (0.85),←,
29,"Harvey, Brent",33y 105d,322 (172-3-147 53.88%),373 (1.16),←,
42,"McMahon, Scott",25y 86d,88 (42-1-45 48.30%),27 (0.31),←,
41,"Mullett, Aaron",19y 185d,2 (1-0-1 50.00%),,←,
39,"Pedersen, Cameron",24y 163d,14 (7-0-7 50.00%),18 (1.29),←,
20,"Petrie, Drew",28y 316d,198 (92-3-103 47.22%),199 (1.01),←,
3,"Rawlings, Brady",30y 78d,244 (120-2-122 49.59%),62 (0.25),←,
9,"Swallow, Andrew",24y 86d,105 (46-1-58 44.29%),55 (0.52),←,
12,"Thomas, Lindsay",23y 180d,90 (39-2-49 44.44%),111 (1.23),←,
16,"Thompson, Scott",25y 110d,71 (27-2-42 39.44%),3 (0.04),←,
8,"Wells, Daniel",26y 205d,170 (85-2-83 50.59%),102 (0.60),←,
7,"Ziebell, Jack",20y 180d,45 (20-0-25 44.44%),10 (0.22),←,
Totals,Totals,24y 224d,1976 (956-25-995 48.38%),1312 (0.66),,
C,"Scott, Brad",35y 116d,43 (20-0-23 46.51%),,←,
