Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",30y 101d,182 (79-1-102 43.68%),107 (0.59),←,
10,"Caracella, Blake",28y 19d,162 (109-2-51 67.90%),190 (1.17),2 (0-0-2 0.00%),6 (3.00)
8,"Clement, James",28y 211d,174 (72-0-102 41.38%),46 (0.26),90 (46-0-44 51.11%),8 (0.09)
33,"Cloke, Cameron",20y 104d,8 (3-0-5 37.50%),6 (0.75),←,
13,"Cole, Richard",21y 262d,50 (26-0-24 52.00%),6 (0.12),←,
1,"Davis, Leon",23y 290d,90 (41-0-49 45.56%),106 (1.18),←,
6,"Holland, Brodie",25y 90d,110 (46-0-64 41.82%),112 (1.02),74 (38-0-36 51.35%),75 (1.01)
26,"Johnson, Ben",23y 363d,102 (53-0-49 51.96%),21 (0.21),←,
18,"Licuria, Paul",27y 89d,140 (61-0-79 43.57%),43 (0.31),130 (59-0-71 45.38%),41 (0.32)
24,"Lockyer, Tarkyn",25y 155d,99 (45-0-54 45.45%),56 (0.57),←,
3,"Lonie, Ryan",22y 30d,88 (46-0-42 52.27%),45 (0.51),←,
7,"Morrison, Chad",27y 5d,150 (77-1-72 51.67%),88 (0.59),2 (0-0-2 0.00%),1 (0.50)
11,"OBree, Shane",26y 19d,126 (62-0-64 49.21%),50 (0.40),107 (53-0-54 49.53%),47 (0.44)
35,"Prestigiacomo, Simon",27y 62d,142 (57-0-85 40.14%),3 (0.02),←,
23,"Rocca, Anthony",27y 231d,182 (83-0-99 45.60%),281 (1.54),160 (72-0-88 45.00%),270 (1.69)
9,"Rowe, Julian",19y 313d,9 (4-0-5 44.44%),1 (0.11),←,
22,"Shaw, Rhyce",23y 169d,41 (20-0-21 48.78%),5 (0.12),←,
20,"Tarrant, Chris",24y 197d,126 (59-0-67 46.83%),229 (1.82),←,
14,"Wakelin, Shane",30y 234d,182 (89-2-91 49.45%),19 (0.10),88 (48-0-40 54.55%),
12,"Walker, Tristen",20y 357d,22 (13-0-9 59.09%),6 (0.27),←,
19,"Williams, Andrew",26y 33d,113 (49-1-63 43.81%),62 (0.55),29 (15-0-14 51.72%),20 (0.69)
2,"Woewodin, Shane",28y 265d,187 (89-0-98 47.59%),89 (0.48),49 (25-0-24 51.02%),26 (0.53)
Totals,Totals,25y 147d,2485 (1183-7-1295 47.61%),1571 (0.63),,
C,"Malthouse, Mick",51y 229d,496 (281-4-211 57.06%),,118 (58-0-60 49.15%),
