Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 141d,54 (19-2-33 37.04%),8 (0.15),←,
46,"Castagna, Jason",20y 4d,4 (1-0-3 25.00%),2 (0.50),←,
9,"Cotchin, Trent",26y 100d,167 (82-2-83 49.70%),97 (0.58),←,
3,"Deledio, Brett",29y 89d,243 (110-5-128 46.30%),182 (0.75),←,
10,"Edwards, Shane",27y 265d,183 (79-5-99 44.54%),127 (0.69),←,
5,"Ellis, Brandon",22y 348d,104 (57-1-46 55.29%),38 (0.37),←,
24,"Griffiths, Ben",24y 303d,59 (33-0-26 55.93%),42 (0.71),←,
6,"Grigg, Shaun",28y 88d,161 (79-2-80 49.69%),76 (0.47),118 (61-2-55 52.54%),66 (0.56)
2,"Grimes, Dylan",25y,73 (42-0-31 57.53%),2 (0.03),←,
16,"Hampson, Shaun",28y 117d,92 (46-1-45 50.54%),36 (0.39),29 (12-0-17 41.38%),4 (0.14)
28,"Hunt, Taylor",25y 254d,97 (70-0-27 72.16%),21 (0.22),34 (21-0-13 61.76%),2 (0.06)
27,"Lloyd, Sam",26y 135d,36 (18-0-18 50.00%),52 (1.44),←,
31,"Markov, Oleg",20y 69d,2 (1-0-1 50.00%),1 (0.50),←,
4,"Martin, Dustin",25y 20d,147 (71-2-74 48.98%),149 (1.01),←,
34,"McBean, Liam",21y 326d,4 (3-0-1 75.00%),1 (0.25),←,
37,"Menadue, Connor",19y 301d,18 (9-0-9 50.00%),7 (0.39),←,
26,"Miles, Anthony",24y 139d,61 (32-0-29 52.46%),23 (0.38),51 (31-0-20 60.78%),22 (0.43)
18,"Rance, Alex",26y 281d,144 (67-2-75 47.22%),8 (0.06),←,
8,"Riewoldt, Jack",27y 259d,196 (88-4-104 45.92%),472 (2.41),←,
17,"Rioli, Daniel",19y 91d,12 (5-0-7 41.67%),7 (0.58),←,
45,"Short, Jayden",20y 174d,10 (5-0-5 50.00%),6 (0.60),←,
1,"Vlastuin, Nick",22y 88d,74 (42-0-32 56.76%),18 (0.24),←,
Totals,Totals,24y 163d,1941 (959-26-956 49.41%),1375 (0.71),,
C,"Hardwick, Damien",43y 333d,151 (73-2-76 49.01%),,←,
