Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bewick, Darren",17,3,11,28,3,,,2.0,,,,,1.0,,,,,,,,,,
48,"Calthorpe, David",10,5,4,14,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
7,"Daniher, Chris",12,4,7,19,,,,1.0,,,,,2.0,,,,,,,,,,
38,"Denham, Sean",16,1,12,28,1,,,,,,,,,1.0,,,,,,,,,
15,"Ezard, Alan",14,2,8,22,,,,2.0,,,,,1.0,2.0,,,,,,,,,
31,"Fletcher, Dustin",8,4,2,10,,,,,,,,,1.0,3.0,,,,,,,,,
29,"Grenvold, David",9,1,12,21,1,,,1.0,,,,,,,,,,,,,,,
1,"Harvey, Mark",25,4,4,29,1,,,4.0,,,,,2.0,,2.0,,,,,,,,
9,"Kickett, Derek",6,6,8,14,1,,,4.0,,,,,1.0,2.0,,,,,,,,,
20,"Kilpatrick, Glenn",7,1,4,11,,,,1.0,,,,,1.0,,,,,,,,,,
37,"Manton, Glenn",2,1,3,5,,,,1.0,,,,,2.0,2.0,,,,,,,,,
24,"Misiti, Joe",21,5,15,36,1,,,2.0,,,,,1.0,,,,,,,,,,
10,"ODonnell, Gary",13,3,10,23,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
14,"Plain, Bradley",12,4,8,20,3,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Salmon, Paul",12,7,1,13,2,4.0,9.0,,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",12,9,4,16,4,1.0,10.0,,,,,,3.0,3.0,,,,,,,,,
12,"Symons, Michael",10,2,7,17,3,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Thompson, Mark",19,3,7,26,,,,1.0,,,,,,,3.0,,,,,,,,
4,"Wanganeen, Gavin",5,4,6,11,,,,,,,,,3.0,1.0,,,,,,,,,
32,"Watson, Tim",8,2,5,13,2,1.0,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,71,138,376,23,17.0,19.0,26.0,,,,,23.0,18.0,5.0,,,,,,,,
Opposition,Opposition,195,51,87,282,4,15.0,19.0,31.0,,,,,18.0,23.0,1.0,,,,,,,,
