West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",2,1,2,4,2,,,1.0,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,3.0,,,93.0
37,"Barrass, Tom",6,6,7,13,,,,,3.0,,,3.0,,2.0,,7.0,7.0,2.0,,4.0,,,76.0
33,"Bazzo, Rhett",2,1,4,6,,,,,2.0,,,1.0,,1.0,,,7.0,,,3.0,,,79.0
18 ↑,"Chesser, Campbell",4,1,5,9,,1.0,,,1.0,,1.0,3.0,,1.0,,1.0,8.0,,,1.0,,,59.0
27,"Darling, Jack",7,3,2,9,2,,3.0,,,2.0,2.0,1.0,1.0,,,2.0,5.0,1.0,1.0,1.0,,,89.0
14,"Duggan, Liam",13,7,2,15,,,,2.0,8.0,1.0,,1.0,,1.0,,1.0,9.0,,,2.0,,,84.0
16,"Edwards, Luke",1,2,2,3,,,,4.0,,,,,,,,,3.0,,,,,,80.0
3,"Gaff, Andrew",5,2,8,13,,1.0,,2.0,1.0,1.0,1.0,,,,,4.0,10.0,,,,,,85.0
7,"Ginbey, Reuben",6,2,13,19,,,,3.0,3.0,2.0,1.0,5.0,,1.0,,6.0,14.0,1.0,,2.0,,,76.0
8,"Hewett, Elijah",8,3,8,16,,,,,,3.0,1.0,3.0,1.0,1.0,,4.0,11.0,,,,,1.0,75.0
19,"Hough, Brady",7,4,9,16,,,,,2.0,,1.0,1.0,1.0,,,4.0,11.0,,,,,,86.0
5,"Hunt, Jayden",4,2,6,10,,,,4.0,2.0,2.0,2.0,1.0,,,,5.0,5.0,,,1.0,,1.0,90.0
11,"Kelly, Tim",16,4,11,27,1,,,6.0,4.0,3.0,7.0,6.0,1.0,2.0,,13.0,15.0,,,2.0,,,87.0
44,"Long, Noah",5,1,2,7,,,,5.0,,1.0,,3.0,1.0,1.0,,6.0,3.0,,,,,,83.0
41,"Maric, Ryan",3,1,3,6,,,,2.0,,2.0,,1.0,1.0,,,2.0,4.0,,,,,,80.0
10,"Petrevski-Seton, Sam",2,2,6,8,,,,3.0,,1.0,1.0,,,,,5.0,3.0,1.0,1.0,,,1.0,66.0
21,"Petruccelle, Jack",9,4,13,22,,,,2.0,4.0,2.0,3.0,4.0,,1.0,,8.0,14.0,,,3.0,2.0,,81.0
4,"Sheed, Dom",10,5,10,20,,1.0,,1.0,2.0,,4.0,1.0,,1.0,,6.0,15.0,,,,,,78.0
13,"Shuey, Luke",18,5,10,28,,,,8.0,2.0,6.0,5.0,2.0,2.0,1.0,,11.0,17.0,,,1.0,1.0,1.0,77.0
32,"Williams, Bailey",4,2,7,11,,,37.0,4.0,,2.0,2.0,3.0,1.0,1.0,,5.0,7.0,,,3.0,,,85.0
34 ↓,"Williams, Jack",1,,1,2,,,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,21.0
23,"Witherden, Alex",7,3,10,17,,,,,6.0,1.0,1.0,1.0,,1.0,,7.0,7.0,,,4.0,,,92.0
6,"Yeo, Elliot",15,3,4,19,,,,10.0,6.0,5.0,4.0,4.0,2.0,2.0,,6.0,9.0,,,5.0,1.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,64,145,300,5,4.0,41.0,58.0,46.0,34.0,37.0,45.0,12.0,18.0,,107.0,186.0,6.0,3.0,37.0,4.0,4.0,
Opposition,Opposition,231,95,209,440,31,19.0,53.0,61.0,29.0,77.0,47.0,41.0,20.0,12.0,6.0,162.0,282.0,19.0,29.0,41.0,17.0,24.0,
