Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",25y 307d,112 (59-0-53 52.68%),45 (0.40),67 (51-0-16 76.12%),21 (0.31)
31,"Andrews, Harris",26y 244d,181 (85-0-96 46.96%),11 (0.06),←,
33,"Bailey, Zac",23y 323d,113 (74-0-39 65.49%),116 (1.03),←,
7,"Berry, Jarrod",25y 188d,128 (71-0-57 55.47%),58 (0.45),←,
23,"Cameron, Charlie",29y 38d,197 (126-1-70 64.21%),348 (1.77),124 (79-0-45 63.71%),261 (2.10)
3,"Daniher, Joe",29y 161d,172 (83-1-88 48.55%),322 (1.87),64 (43-0-21 67.19%),131 (2.05)
5,"Dunkley, Josh",26y 215d,135 (79-0-56 58.52%),67 (0.50),19 (14-0-5 73.68%),2 (0.11)
28,"Fletcher, Jaspa",19y 169d,9 (7-0-2 77.78%),3 (0.33),←,
19,"Gunston, Jack",31y 300d,242 (147-1-94 60.95%),452 (1.87),17 (11-0-6 64.71%),22 (1.29)
30,"Hipwood, Eric",25y 333d,148 (78-0-70 52.70%),224 (1.51),←,
35,"Lester, Ryan",30y 351d,175 (77-0-98 44.00%),46 (0.26),←,
11,"McCarthy, Lincoln",29y 294d,139 (98-0-41 70.50%),153 (1.10),110 (75-0-35 68.18%),128 (1.16)
6,"McCluggage, Hugh",25y 162d,150 (84-0-66 56.00%),93 (0.62),←,
46,"McInerney, Oscar",29y 33d,121 (76-0-45 62.81%),51 (0.42),←,
26,"McKenna, Conor",27y 137d,100 (50-1-49 50.50%),26 (0.26),21 (15-0-6 71.43%),6 (0.29)
9,"Neale, Lachie",30y 80d,241 (136-0-105 56.43%),115 (0.48),106 (71-0-35 66.98%),48 (0.45)
40,"Payne, Jack",23y 301d,47 (29-0-18 61.70%),2 (0.04),←,
20,"Prior, Jaxon",22y 69d,35 (26-0-9 74.29%),11 (0.31),←,
16,"Rayner, Cam",23y 295d,108 (65-0-43 60.19%),98 (0.91),←,
2,"Robertson, Deven",22y 43d,36 (23-0-13 63.89%),9 (0.25),←,
37,"Starcevich, Brandon",24y 19d,92 (63-0-29 68.48%),6 (0.07),←,
44,"Wilmot, Darcy",19y 224d,24 (17-0-7 70.83%),6 (0.25),←,
15,"Zorko, Dayne",34y 184d,245 (112-0-133 45.71%),222 (0.91),←,
Totals,Totals,26y 147d,2950 (1665-4-1281 56.44%),2484 (0.84),,
C,"Fagan, Chris",62y 50d,157 (88-0-69 56.05%),,←,
