Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",9,4,12,21,,,,3.0,1.0,3.0,3.0,1.0,2.0,1.0,,12.0,10.0,,,1.0,,,86.0
46,"Blicavs, Mark",6,3,6,12,,,5.0,1.0,1.0,2.0,,4.0,,,,7.0,6.0,2.0,,6.0,,,86.0
5 ↓,"Cameron, Jeremy",4,2,1,5,2,,,,1.0,,1.0,,1.0,,,2.0,3.0,,1.0,,,,17.0
45,"Close, Brad",10,6,6,16,2,2.0,,,1.0,1.0,,3.0,,1.0,,5.0,11.0,1.0,3.0,,,,81.0
40,"Dahlhaus, Luke",5,3,9,14,1,,,4.0,,3.0,1.0,,2.0,,,4.0,11.0,,,1.0,,3.0,71.0
35,"Dangerfield, Patrick",18,4,13,31,1,2.0,,2.0,1.0,9.0,8.0,3.0,,,3.0,19.0,12.0,2.0,,5.0,,4.0,88.0
16,"De Koning, Sam",2,2,4,6,,,,,2.0,1.0,,,,,,3.0,3.0,,,2.0,,,44.0
31 ↑,"Evans, Francis",2,2,6,8,1,,,,,,1.0,3.0,,,,3.0,5.0,,,,,1.0,57.0
29,"Guthrie, Cameron",11,1,14,25,1,,,4.0,3.0,2.0,3.0,1.0,1.0,1.0,,9.0,14.0,,,1.0,3.0,,72.0
39,"Guthrie, Zach",10,4,7,17,,,,3.0,7.0,1.0,,3.0,1.0,,,3.0,14.0,,,1.0,1.0,,92.0
26,"Hawkins, Tom",12,8,5,17,4,2.0,4.0,1.0,,1.0,1.0,2.0,,1.0,1.0,9.0,9.0,4.0,7.0,1.0,,3.0,92.0
38,"Henry, Jack",2,1,3,5,,,,2.0,3.0,,,1.0,1.0,,,2.0,4.0,,,6.0,,,96.0
4,"Higgins, Shaun",13,3,9,22,1,1.0,,2.0,1.0,4.0,4.0,9.0,2.0,4.0,,6.0,16.0,,1.0,,,,77.0
9,"Holmes, Max",8,3,8,16,2,1.0,,2.0,,4.0,3.0,1.0,,,,7.0,10.0,,,1.0,2.0,,85.0
8,"Kolodjashnij, Jake",5,4,7,12,,,,2.0,1.0,,,1.0,1.0,1.0,,2.0,9.0,,,3.0,,,89.0
3,"Parfitt, Brandan",20,1,12,32,,,,3.0,1.0,8.0,11.0,7.0,3.0,3.0,,16.0,18.0,,,2.0,,,82.0
17,"Ratugolea, Esava",2,1,2,4,,,5.0,2.0,,,,,,,,2.0,2.0,1.0,,3.0,,,74.0
14,"Selwood, Joel",13,2,14,27,,,,1.0,2.0,6.0,6.0,5.0,,1.0,,9.0,17.0,,,2.0,1.0,3.0,79.0
7,"Smith, Isaac",12,5,10,22,,1.0,,,4.0,4.0,,7.0,,2.0,,3.0,17.0,1.0,,2.0,4.0,1.0,87.0
1,"Stanley, Rhys",10,6,7,17,,,19.0,3.0,,6.0,4.0,7.0,2.0,4.0,,8.0,8.0,3.0,,5.0,,,82.0
18,"Stengle, Tyson",15,4,5,20,4,3.0,,1.0,,6.0,3.0,1.0,2.0,,,10.0,9.0,,1.0,2.0,1.0,1.0,87.0
44,"Stewart, Tom",18,5,3,21,,,,1.0,6.0,,1.0,1.0,1.0,1.0,,7.0,11.0,1.0,,2.0,1.0,,88.0
2,"Tuohy, Zach",11,2,8,19,1,,,,1.0,2.0,1.0,1.0,,,,3.0,15.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,76,171,389,20,18.0,33.0,37.0,36.0,63.0,51.0,61.0,19.0,20.0,4.0,151.0,234.0,15.0,13.0,47.0,13.0,16.0,
Opposition,Opposition,222,119,186,408,11,6.0,45.0,40.0,43.0,48.0,27.0,48.0,20.0,19.0,2.0,109.0,290.0,8.0,14.0,47.0,9.0,9.0,
