Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",24y 274d,84 (24-1-59 29.17%),49 (0.58),35 (11-0-24 31.43%),35 (1.00)
6,"Broughton, Greg",23y 319d,28 (11-0-17 39.29%),3 (0.11),←,
30,"Clarke, Zac",20y 139d,7 (1-0-6 14.29%),,←,
44,"Crichton, Jesse",19y 57d,4 (1-0-3 25.00%),2 (0.50),←,
40,"de Boer, Matt",20y 157d,33 (14-0-19 42.42%),10 (0.30),←,
41,"Duffield, Paul",25y 190d,65 (27-0-38 41.54%),18 (0.28),←,
13,"Fyfe, Nat",18y 330d,15 (9-0-6 60.00%),13 (0.87),←,
14,"Grover, Antoni",30y 156d,177 (76-0-101 42.94%),25 (0.14),←,
4,"Hasleby, Paul",29y 63d,207 (90-0-117 43.48%),131 (0.63),←,
43,"Hayden, Roger",29y 248d,122 (63-0-59 51.64%),14 (0.11),←,
32,"Hill, Stephen",20y 105d,42 (18-0-24 42.86%),25 (0.60),←,
5,"Ibbotson, Garrick",22y 152d,57 (20-0-37 35.09%),16 (0.28),←,
37,"Johnson, Michael",25y 298d,99 (49-0-50 49.49%),34 (0.34),←,
18,"McPharlin, Luke",28y 256d,164 (80-0-84 48.78%),112 (0.68),152 (72-0-80 47.37%),109 (0.72)
9,"McPhee, Adam",27y 312d,187 (77-1-109 41.44%),100 (0.53),45 (18-0-27 40.00%),17 (0.38)
2,"Morabito, Anthony",18y 289d,20 (12-0-8 60.00%),11 (0.55),←,
16,"Mundy, David",25y 25d,127 (59-0-68 46.46%),48 (0.38),←,
29,"Pavlich, Matthew",28y 226d,233 (101-0-132 43.35%),459 (1.97),←,
24,"Roberton, Dylan",19y 54d,9 (5-0-4 55.56%),1 (0.11),←,
3,"Schammer, Byron",25y 54d,126 (61-0-65 48.41%),38 (0.30),←,
8,"Suban, Nick",20y 97d,34 (12-0-22 35.29%),13 (0.38),←,
38,"Walters, Michael",19y 219d,4 (0-0-4 0.00%),4 (1.00),←,
Totals,Totals,23y 299d,1844 (810-2-1032 43.93%),1126 (0.61),,
C,"Harvey, Mark",45y 64d,71 (28-0-43 39.44%),,←,
