Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",28y 133d,208 (144-2-62 69.71%),141 (0.68),←,
17,"Byrnes, Shannon",28y 8d,106 (78-0-28 73.58%),100 (0.94),←,
35,"Chapman, Paul",30y 162d,225 (146-2-77 65.33%),288 (1.28),←,
28,"Christensen, Allen",20y 332d,22 (17-0-5 77.27%),18 (0.82),←,
11,"Corey, Joel",30y 58d,237 (154-2-81 65.40%),71 (0.30),←,
22,"Duncan, Mitch",20y 310d,32 (27-0-5 84.38%),32 (1.00),←,
44,"Enright, Corey",30y 214d,225 (146-2-77 65.33%),51 (0.23),←,
25,"Gillies, Tom",22y 39d,9 (4-0-5 44.44%),1 (0.11),←,
29,"Guthrie, Cameron",19y 240d,5 (3-0-2 60.00%),,←,
26,"Hawkins, Tom",23y 269d,82 (67-0-15 81.71%),118 (1.44),←,
33,"Horlin-Smith, George",19y 115d,1 (0-0-1 0.00%),1 (1.00),←,
19,"Hunt, Taylor",21y 162d,23 (19-0-4 82.61%),3 (0.13),←,
20,"Johnson, Steve",28y 286d,178 (127-2-49 71.91%),367 (2.06),←,
9,"Kelly, James",28y 108d,197 (133-1-63 67.77%),75 (0.38),←,
13,"Lonergan, Tom",27y 334d,78 (59-1-18 76.28%),44 (0.56),←,
4,"Mackie, Andrew",27y 252d,153 (119-0-34 77.78%),69 (0.45),←,
32,"Motlop, Steven",21y 34d,8 (4-0-4 50.00%),6 (0.75),←,
31,"Podsiadly, James",30y 218d,45 (34-0-11 75.56%),113 (2.51),←,
14,"Selwood, Joel",23y 325d,117 (99-0-18 84.62%),48 (0.41),←,
23,"Stephenson, Orren",29y 275d,2 (0-0-2 0.00%),,←,
7,"Taylor, Harry",25y 308d,93 (76-0-17 81.72%),9 (0.10),←,
12,"West, Trent",24y 181d,23 (18-0-5 78.26%),10 (0.43),←,
Totals,Totals,25y 232d,2069 (1474-12-583 71.24%),1565 (0.76),,
C,"Scott, Chris",35y 348d,28 (23-0-5 82.14%),,←,
